,Num,Dnum,ROIGEnergy,ROIGContrast,ROIGEntropy,ROIGHomogeneity1,ROIGHomogeneity2,ROIGCorrelation,ROIGSumAverage,ROIGVariance,ROIGDissimilarity,ROIGAutoCorrelation,ROIGCorrelation1,LLLGEnergy,LLLGContrast,LLLGEntropy,LLLGHomogeneity1,LLLGHomogeneity2,LLLGCorrelation,LLLGSumAverage,LLLGVariance,LLLGDissimilarity,LLLGAutoCorrelation,LLLGCorrelation1,LLHGEnergy,LLHGContrast,LLHGEntropy,LLHGHomogeneity1,LLHGHomogeneity2,LLHGCorrelation,LLHGSumAverage,LLHGVariance,LLHGDissimilarity,LLHGAutoCorrelation,LLHGCorrelation1,LHLGEnergy,LHLGContrast,LHLGEntropy,LHLGHomogeneity1,LHLGHomogeneity2,LHLGCorrelation,LHLGSumAverage,LHLGVariance,LHLGDissimilarity,LHLGAutoCorrelation,LHLGCorrelation1,LHHGEnergy,LHHGContrast,LHHGEntropy,LHHGHomogeneity1,LHHGHomogeneity2,LHHGCorrelation,LHHGSumAverage,LHHGVariance,LHHGDissimilarity,LHHGAutoCorrelation,LHHGCorrelation1,HLLGEnergy,HLLGContrast,HLLGEntropy,HLLGHomogeneity1,HLLGHomogeneity2,HLLGCorrelation,HLLGSumAverage,HLLGVariance,HLLGDissimilarity,HLLGAutoCorrelation,HLLGCorrelation1,HLHGEnergy,HLHGContrast,HLHGEntropy,HLHGHomogeneity1,HLHGHomogeneity2,HLHGCorrelation,HLHGSumAverage,HLHGVariance,HLHGDissimilarity,HLHGAutoCorrelation,HLHGCorrelation1,HHLGEnergy,HHLGContrast,HHLGEntropy,HHLGHomogeneity1,HHLGHomogeneity2,HHLGCorrelation,HHLGSumAverage,HHLGVariance,HHLGDissimilarity,HHLGAutoCorrelation,HHLGCorrelation1,HHHGEnergy,HHHGContrast,HHHGEntropy,HHHGHomogeneity1,HHHGHomogeneity2,HHHGCorrelation,HHHGSumAverage,HHHGVariance,HHHGDissimilarity,HHHGAutoCorrelation,HHHGCorrelation1
27,28,35,0.00485,24.644043,8.252675,0.353742,0.267596,0.486007,0.012658,0.023409,3.61518,179.665711,190498.135885,0.005382,20.960772,8.143273,0.376427,0.293869,0.557179,0.012495,0.023135,3.311243,176.907453,183194.96959,0.005869,34.745923,8.176166,0.313932,0.224097,0.076376,0.015963,0.01837,4.363934,268.648813,200912.767522,0.005821,35.135958,8.19063,0.313941,0.224649,0.058037,0.016282,0.018237,4.41561,279.090173,210968.932764,0.004441,45.194517,8.458979,0.282418,0.19056,-0.021015,0.01646,0.021618,5.096875,283.627755,270227.72515,0.008664,27.806391,7.761409,0.34307,0.255665,0.095979,0.015664,0.014975,3.811566,258.726607,143232.71088,0.006151,35.26373,8.09748,0.305088,0.213514,-0.004349,0.016089,0.017135,4.463685,271.329336,190185.459531,0.005922,37.931711,8.186287,0.309049,0.218566,0.013112,0.016163,0.018769,4.543375,274.193088,203734.657778,0.005197,37.494147,8.215173,0.294458,0.20204,-0.014363,0.016045,0.018049,4.68149,269.672871,216211.209972
28,29,36,0.003812,35.60947,8.729821,0.323379,0.238346,0.556228,0.012214,0.039181,4.457238,178.750394,322046.451454,0.00386,33.824551,8.71753,0.328114,0.243153,0.580758,0.012173,0.039394,4.347992,178.80656,331069.158732,0.004355,47.936622,8.607542,0.286131,0.197106,0.015982,0.01621,0.023786,5.214663,275.926546,279412.992869,0.004759,45.630453,8.540395,0.294826,0.20653,0.029423,0.016211,0.022957,5.046792,276.264129,261697.741166,0.004268,46.495225,8.554848,0.280831,0.189954,-0.012231,0.016061,0.022428,5.185311,270.188854,267199.552014,0.004365,47.997634,8.589809,0.285036,0.195728,-0.004153,0.016125,0.023338,5.21656,272.550727,272137.826185,0.004365,45.262128,8.517052,0.283957,0.19308,-0.009981,0.016189,0.021881,5.10894,274.599058,266670.614062,0.004233,46.982268,8.563676,0.279771,0.189054,-0.01713,0.016217,0.022554,5.229079,275.383675,272270.400855,0.004873,40.601027,8.356831,0.290696,0.199084,-0.013026,0.016075,0.01957,4.847198,270.704683,231846.40703
29,30,37,0.005841,19.945128,8.079583,0.362748,0.275238,0.504744,0.014989,0.019655,3.289203,245.742334,209227.666263,0.006319,17.906321,7.981581,0.376493,0.290895,0.537819,0.015266,0.01892,3.094716,254.803072,208616.030796,0.004877,40.804009,8.336478,0.286348,0.193935,-0.025072,0.016291,0.019427,4.885478,277.792362,237357.21571,0.005959,34.869864,8.100661,0.30495,0.213039,-0.006559,0.016569,0.016911,4.452438,287.740482,207323.430644,0.004774,40.050258,8.343937,0.289652,0.197164,-0.005852,0.016074,0.019447,4.819363,270.827367,237121.400094,0.005377,38.328501,8.226237,0.295068,0.20257,-0.02571,0.016026,0.018255,4.676479,268.829985,211139.698871,0.004256,42.905642,8.457164,0.279573,0.186566,-0.006786,0.016304,0.020803,5.03224,278.592006,269701.183252,0.006031,33.027961,8.028712,0.305731,0.213243,-0.022356,0.016003,0.015767,4.360732,268.163762,187876.633141,0.006324,31.761373,7.980034,0.311258,0.219061,-0.008905,0.016047,0.015371,4.257067,269.878746,182024.271398
30,31,38,0.005597,25.084176,8.163621,0.34565,0.257178,0.440826,0.019259,0.021901,3.67779,398.823951,334123.333784,0.005725,24.576864,8.152683,0.352284,0.265212,0.467533,0.019521,0.022532,3.604971,410.366457,345405.865549,0.004102,45.985302,8.533893,0.274426,0.181616,-0.004024,0.016158,0.022367,5.21565,273.670964,276476.359111,0.004715,41.295766,8.421009,0.291118,0.199123,0.047089,0.016041,0.02117,4.840084,270.855117,245679.794318,0.003841,46.313793,8.576686,0.271012,0.177829,0.00052,0.016302,0.022625,5.253798,278.6699,298735.47882,0.004078,46.395508,8.552772,0.275339,0.182751,-0.009047,0.016138,0.022453,5.215269,272.89452,278363.847006,0.003921,46.773549,8.567197,0.270005,0.177007,-0.010543,0.016181,0.022593,5.275709,274.284114,287152.295444,0.004377,44.294525,8.455179,0.278787,0.185812,-0.020556,0.016165,0.021205,5.09613,273.553508,254520.705083,0.003548,47.967744,8.627718,0.260485,0.166594,-0.00945,0.015758,0.023203,5.435454,260.15318,295234.619579
31,32,39,0.003946,20.571517,8.514743,0.371563,0.288111,0.74907,0.013956,0.040034,3.335767,234.942235,514752.878964,0.003949,19.966982,8.51172,0.376208,0.293552,0.76372,0.014228,0.041257,3.276959,244.533059,562434.912288,0.004425,44.199426,8.526433,0.286375,0.195188,0.028023,0.016181,0.022205,5.02577,275.180608,264230.364749,0.004771,41.225832,8.462949,0.299337,0.209314,0.066764,0.016158,0.021572,4.786017,275.248203,252521.763673,0.004117,46.65742,8.570971,0.2768,0.184682,-0.008638,0.01611,0.022588,5.212463,271.927199,275596.074015,0.004867,42.389774,8.44416,0.29846,0.209138,0.02341,0.01608,0.021195,4.853111,271.624038,246217.048596,0.004326,45.028361,8.514265,0.282377,0.190765,-0.007834,0.016186,0.021815,5.096423,274.528887,267831.152573,0.004681,43.196354,8.432914,0.286488,0.195156,-0.01919,0.016127,0.020696,4.987003,272.324366,244130.987947,0.004594,41.865141,8.408445,0.284758,0.192408,-0.01436,0.016045,0.020152,4.946132,269.651475,242096.887645
32,33,1001,0.004606,20.388699,8.294416,0.385863,0.306633,0.671066,0.015019,0.030263,3.298546,257.335181,415041.399147,0.004881,14.227328,8.116094,0.412949,0.33475,0.760176,0.01566,0.028969,2.777891,279.712374,449075.29553,0.004557,29.959078,8.527813,0.337523,0.25148,0.409583,0.016167,0.024775,4.039282,284.458927,318142.189655,0.006296,33.598926,8.342356,0.345211,0.262184,0.252177,0.016266,0.021938,4.129912,283.086286,234694.116906,0.00454,41.667947,8.544882,0.300303,0.211415,0.106392,0.016086,0.022767,4.825174,273.803439,266657.149272,0.005865,36.770883,8.427615,0.336183,0.252729,0.218975,0.016223,0.022988,4.33515,281.133015,247970.848879,0.00472,42.584637,8.532563,0.301626,0.213298,0.088381,0.016069,0.022809,4.847506,272.832589,259956.140551,0.005036,44.136183,8.502264,0.306218,0.219491,0.04991,0.016078,0.022683,4.881354,272.213045,252335.642527,0.004305,45.927588,8.562607,0.283117,0.192526,0.007294,0.016126,0.02259,5.146031,272.839841,268458.631666
33,34,1002,0.005446,15.076937,8.1295,0.388395,0.304388,0.683307,0.016642,0.023247,2.890958,306.691275,328101.613418,0.006329,10.549264,7.915432,0.426445,0.349038,0.783161,0.016821,0.023754,2.406339,315.748549,342448.154423,0.004833,27.996007,8.364642,0.329573,0.239526,0.355693,0.015994,0.021212,3.943571,275.97211,259383.818155,0.00486,33.392276,8.378005,0.317215,0.227551,0.205881,0.016163,0.020539,4.294734,278.273826,250231.270663,0.004356,41.328164,8.500068,0.291245,0.199733,0.069989,0.016153,0.021703,4.852743,275.16535,266627.509395,0.004734,37.32286,8.421149,0.309932,0.220149,0.1275,0.016104,0.020885,4.528625,274.669604,251565.703361,0.004584,40.790255,8.437137,0.29161,0.199918,0.039791,0.016134,0.020743,4.835119,273.786148,248966.409952,0.004367,42.863862,8.480598,0.28787,0.196699,0.015336,0.016178,0.021258,4.966902,274.770757,261635.823804,0.004188,44.874929,8.525702,0.278158,0.185675,-0.004816,0.016077,0.021804,5.133073,270.916306,266524.42233
34,35,1003,0.00724,12.732053,7.831474,0.410708,0.331582,0.670699,0.015809,0.018872,2.632337,275.017809,220964.646953,0.008831,8.578587,7.568313,0.455606,0.384699,0.775101,0.015874,0.018629,2.141231,279.026855,220085.11865,0.005458,26.432267,8.269794,0.341188,0.253212,0.361095,0.016253,0.0202,3.793358,284.45673,245359.42366,0.005479,33.405312,8.281584,0.326277,0.23855,0.16407,0.016198,0.019509,4.236291,278.409972,229655.050128,0.004836,39.40502,8.407091,0.298704,0.207701,0.065704,0.016073,0.020595,4.714643,272.26786,240102.481506,0.005187,34.710579,8.343367,0.321508,0.233502,0.16401,0.016231,0.020271,4.336226,279.652376,238880.135957,0.004888,39.618796,8.396723,0.296231,0.205023,0.053417,0.016055,0.020434,4.747308,271.400465,234802.18907,0.005302,39.780209,8.331582,0.305208,0.215826,0.019915,0.016122,0.019821,4.679615,272.967337,223352.328136,0.00469,41.8195,8.414471,0.286154,0.193946,-0.002012,0.0161,0.020377,4.932722,271.758555,239242.158385
35,36,1004,0.004801,18.476361,8.250977,0.384747,0.301788,0.674053,0.019331,0.027651,3.103026,410.924199,548363.244347,0.004953,15.466965,8.216741,0.408354,0.330065,0.757004,0.020101,0.031068,2.802124,447.769926,693567.907558,0.0054,24.089671,8.207551,0.342344,0.253144,0.394945,0.015962,0.019418,3.666559,275.012036,236476.598284,0.005585,31.667172,8.284179,0.339281,0.253131,0.244477,0.016251,0.020479,4.04465,282.076404,239138.843468,0.004662,39.447411,8.432622,0.294706,0.203055,0.085622,0.016186,0.021062,4.743341,276.562224,248368.211881,0.004489,39.623217,8.495182,0.304062,0.214583,0.132007,0.016002,0.0223,4.678143,271.523052,261433.006706,0.004236,42.207455,8.4697,0.280917,0.187982,0.015935,0.016126,0.020939,5.004521,273.013538,260778.852955,0.004429,42.829179,8.469912,0.288531,0.19743,0.023106,0.016064,0.021414,4.954035,271.101307,255192.128192,0.004206,42.464821,8.4543,0.274509,0.181244,-0.008809,0.016081,0.020556,5.08416,270.963721,255848.820907
36,37,1005,0.004612,19.619712,8.334625,0.357142,0.268595,0.595371,0.016255,0.02369,3.344035,291.495292,331882.096835,0.005535,13.020999,8.08533,0.397712,0.314562,0.727953,0.016279,0.023374,2.717077,295.31432,327767.669807,0.004024,32.887874,8.560125,0.306152,0.214151,0.317261,0.016204,0.023516,4.378191,282.944507,305642.36393,0.004312,37.360938,8.499039,0.304985,0.214866,0.166338,0.016114,0.021886,4.582939,276.006504,276445.053074,0.003781,45.378615,8.631824,0.274819,0.182284,0.04867,0.016071,0.023298,5.194501,271.973716,292707.014098,0.004474,39.423828,8.482936,0.305107,0.215696,0.115393,0.016193,0.021761,4.669568,277.505243,268358.985656,0.003861,44.55889,8.589017,0.27638,0.18395,0.035515,0.01608,0.022558,5.147156,271.96266,286358.299403,0.003606,49.361521,8.689786,0.272135,0.181003,0.004651,0.016093,0.024214,5.397845,271.674846,311157.080231,0.00367,48.181326,8.638843,0.264849,0.171878,-0.012443,0.016102,0.023236,5.412542,271.558385,295943.756002
37,38,1006,0.004162,21.013289,8.385789,0.341164,0.249815,0.581056,0.015521,0.024484,3.535465,267.182812,322333.651255,0.005318,13.387602,8.074983,0.388165,0.302982,0.720122,0.015869,0.023353,2.793066,281.269978,311941.166426,0.003752,31.45795,8.580975,0.303269,0.210044,0.358876,0.016059,0.02396,4.338672,279.230718,323501.710534,0.003936,40.449465,8.591698,0.294793,0.204067,0.15298,0.016177,0.023323,4.805455,278.080763,301274.85833,0.003784,43.96002,8.596709,0.274169,0.180982,0.052137,0.01599,0.022646,5.142883,269.324686,286926.044668,0.003727,43.397657,8.65543,0.289001,0.198168,0.120421,0.016184,0.024094,4.983282,277.624722,313397.751629,0.003706,44.985316,8.62508,0.27381,0.181467,0.047421,0.01601,0.023063,5.202526,269.905439,293367.560669,0.003737,46.685633,8.622387,0.275991,0.184238,0.017895,0.016045,0.023212,5.249052,270.388384,296951.238487,0.004009,45.965671,8.560187,0.272559,0.17968,-0.006154,0.016113,0.022312,5.233204,272.089644,273887.499381
38,39,1007,0.007866,9.449753,7.580968,0.445719,0.372762,0.747953,0.016873,0.018327,2.23624,312.577654,266119.689656,0.008383,7.422488,7.483148,0.472241,0.404972,0.817801,0.017622,0.019899,1.974942,342.286879,316081.552306,0.00641,23.79978,8.115037,0.361875,0.276642,0.39771,0.016132,0.019292,3.508781,280.744746,217827.834467,0.005486,30.31989,8.271793,0.327364,0.238547,0.252825,0.016231,0.019815,4.082882,281.38646,229964.584036,0.005375,37.468497,8.29695,0.305619,0.214871,0.058729,0.016175,0.019441,4.557414,275.500607,220680.864152,0.004831,34.942726,8.390606,0.316373,0.227228,0.178106,0.01616,0.020765,4.374074,277.617637,253875.062862,0.004746,39.873608,8.40375,0.293706,0.202146,0.046024,0.015999,0.020409,4.779229,269.374802,237767.35435,0.00458,41.780593,8.428744,0.292007,0.201005,0.014295,0.016152,0.020698,4.87916,273.87669,249909.843618,0.004514,41.872171,8.419512,0.281792,0.188763,-0.004096,0.016075,0.02036,4.970505,270.856095,243636.746242
39,40,1008,0.006311,13.117371,7.938121,0.40686,0.326149,0.699678,0.016903,0.021336,2.66314,314.869089,300935.319983,0.006739,10.508064,7.86294,0.437864,0.363587,0.782404,0.017754,0.023576,2.348293,349.406904,370017.53814,0.004759,24.99138,8.336363,0.335961,0.245883,0.423126,0.016049,0.021148,3.757856,279.246572,271410.679489,0.005094,32.02095,8.332691,0.323527,0.234462,0.224838,0.016182,0.020171,4.184955,279.216968,242988.864473,0.004359,40.34438,8.487472,0.29072,0.198631,0.078156,0.016169,0.02137,4.828175,275.836298,263158.103569,0.004644,35.111027,8.427354,0.314916,0.225445,0.188981,0.016158,0.021136,4.397291,277.858994,261353.177501,0.004202,40.962001,8.485755,0.28387,0.191167,0.048621,0.016088,0.021025,4.922425,272.433371,263294.738672,0.004476,41.724827,8.45227,0.290067,0.198595,0.023596,0.016165,0.020868,4.89415,274.513587,256271.752288,0.004486,42.229285,8.437437,0.281884,0.189187,-0.004218,0.016094,0.020533,4.988741,271.518247,246066.25184
40,41,1009,0.004518,23.398443,8.362858,0.330077,0.237666,0.502052,0.016247,0.022925,3.719539,288.576857,300174.17663,0.005067,16.865674,8.202926,0.36821,0.28023,0.653357,0.016733,0.023759,3.107396,309.49352,338386.909991,0.00362,46.266318,8.704108,0.278865,0.186848,0.113569,0.016137,0.025467,5.18001,275.981682,324153.697355,0.003567,44.957518,8.662765,0.278729,0.18719,0.09863,0.016239,0.024353,5.147637,278.962089,325918.021849,0.003472,51.554273,8.697203,0.260514,0.168122,-0.019284,0.015992,0.024695,5.59903,267.675112,311425.451011,0.004875,36.623264,8.382296,0.310635,0.221174,0.153489,0.016372,0.021142,4.502048,284.384268,248721.57896,0.004327,46.928154,8.519852,0.276424,0.184348,-0.005383,0.016113,0.022771,5.23216,272.081522,254429.238247,0.004456,42.456321,8.435526,0.279155,0.186268,0.013809,0.016165,0.020996,5.024548,274.280186,247938.479099,0.003626,50.073023,8.651638,0.260238,0.167618,-0.019672,0.016117,0.023974,5.54549,271.884237,298993.12979
41,42,1010,0.004616,19.68043,8.443319,0.369226,0.284181,0.756141,0.012714,0.039403,3.287687,200.007092,281036.157682,0.00611,12.070505,8.075361,0.42051,0.343118,0.842334,0.013151,0.037399,2.545479,213.5986,266060.948649,0.00374,43.784836,8.673695,0.288821,0.198168,0.132914,0.016443,0.024651,4.993272,286.872545,329616.388723,0.004244,41.894321,8.600883,0.300822,0.211593,0.149164,0.01647,0.024038,4.803338,288.105219,306230.603821,0.003606,48.883354,8.675286,0.266828,0.174403,0.005778,0.016026,0.024001,5.415924,269.456547,303898.158082,0.004785,37.78239,8.441709,0.30773,0.218224,0.14117,0.016187,0.021483,4.573416,277.841794,253380.80217,0.004031,47.595817,8.598358,0.275983,0.184234,-0.007354,0.016269,0.023079,5.274756,277.369882,285273.049348,0.004085,48.166482,8.623719,0.279945,0.189044,0.015991,0.016165,0.023896,5.253901,274.390914,283551.936897,0.003735,48.918431,8.651871,0.267926,0.175556,-0.013111,0.016079,0.023571,5.416553,270.77126,294952.921197
42,43,1012,0.006564,14.05993,8.030316,0.398086,0.316162,0.697787,0.016227,0.02269,2.784172,292.324784,268248.38087,0.008631,8.839479,7.712702,0.456312,0.386078,0.811003,0.01623,0.022828,2.16692,295.148177,262552.665275,0.005444,35.006246,8.250882,0.309453,0.218937,0.076634,0.016061,0.018507,4.446254,271.933404,215312.756627,0.00568,33.209123,8.25348,0.32169,0.232793,0.151239,0.015969,0.019103,4.261401,270.35698,213006.437739,0.004764,40.205084,8.36693,0.289334,0.197109,-0.001278,0.016078,0.019607,4.837445,271.025528,236744.195235,0.005516,34.075582,8.251276,0.319319,0.230028,0.125486,0.015849,0.019023,4.307881,265.824761,212144.164104,0.004592,40.961616,8.393584,0.28542,0.19286,-0.005931,0.016151,0.019883,4.902583,273.419987,244114.561974,0.004401,42.363243,8.455879,0.286335,0.194701,0.003093,0.016118,0.020751,4.963942,272.464959,257006.057476,0.004241,44.278247,8.493357,0.275823,0.183064,-0.016753,0.016104,0.02126,5.1391,271.555142,258249.824399
43,44,1013,0.004679,20.248389,8.264886,0.351164,0.261516,0.557966,0.016536,0.022357,3.41538,299.484054,319124.037293,0.005321,14.646353,8.085767,0.388499,0.304149,0.684353,0.016805,0.022651,2.866487,311.984567,342901.584362,0.004092,38.033787,8.511754,0.295856,0.203943,0.150593,0.016017,0.021873,4.679961,272.370775,278145.606034,0.00409,38.67011,8.578016,0.297457,0.205645,0.202523,0.016072,0.023678,4.669891,275.761854,292397.692334,0.004625,41.846724,8.419982,0.289449,0.19769,0.009316,0.016192,0.020621,4.891003,275.105656,251604.550788,0.004076,39.823646,8.543226,0.294004,0.202469,0.130287,0.016131,0.022351,4.770025,275.82374,284945.35734,0.003738,47.899442,8.626689,0.268959,0.176339,-0.003558,0.016179,0.023307,5.362275,274.379883,296917.298811,0.003675,47.063846,8.623819,0.267483,0.174728,0.003644,0.016128,0.023061,5.341272,272.819821,297884.416317,0.003927,46.369862,8.56951,0.27011,0.176988,-0.012441,0.015998,0.022365,5.281709,268.076258,275446.894895
44,45,1014,0.006116,12.168782,8.012859,0.417317,0.338359,0.762278,0.016353,0.024995,2.550346,299.904052,338585.318031,0.006794,8.79758,7.851692,0.45417,0.382363,0.839536,0.016721,0.026762,2.154634,316.189563,383406.3726,0.004402,37.322854,8.469693,0.300551,0.209118,0.15185,0.016121,0.021479,4.614671,275.845845,266610.953277,0.005268,34.315061,8.327366,0.321298,0.232632,0.174388,0.016448,0.020296,4.297253,287.29254,242864.556317,0.004677,41.746039,8.416045,0.288559,0.196638,0.001871,0.01616,0.020422,4.906385,273.865002,243918.319851,0.005127,35.395929,8.358916,0.318182,0.229288,0.162755,0.016167,0.020644,4.373532,277.503058,241797.899997,0.004689,43.33617,8.447024,0.289318,0.197828,0.003369,0.01614,0.021232,4.950456,273.221653,247026.6564,0.005695,37.21582,8.215195,0.308629,0.218364,0.014662,0.01607,0.018448,4.526747,271.058572,206568.544798,0.004656,42.196071,8.413846,0.285389,0.193186,-0.011938,0.016167,0.020365,4.949105,273.826692,245233.901414
45,46,1015,0.003795,42.423172,8.597094,0.295275,0.203502,0.31723,0.020347,0.030467,4.849724,444.080243,553900.337895,0.003568,38.967927,8.656581,0.301116,0.21014,0.393456,0.020576,0.031399,4.67294,456.597555,656087.532701,0.004132,43.875885,8.516124,0.287585,0.196198,0.178156,0.013781,0.026106,4.974095,203.937798,221761.481607,0.003998,46.404474,8.53316,0.280726,0.187909,0.143626,0.017211,0.026447,5.109872,314.475538,337231.946739,0.003387,52.838261,8.636402,0.245997,0.152205,0.040634,0.016703,0.026876,5.824452,293.660998,346908.425568,0.00382,40.324885,8.512062,0.292753,0.202979,0.182151,0.015992,0.024114,4.848299,272.709859,310578.560479,0.003624,50.395212,8.639306,0.266534,0.174066,0.038808,0.01691,0.025498,5.475945,300.76844,347332.411852,0.003154,54.033749,8.708436,0.250966,0.158708,0.010714,0.015436,0.026652,5.769629,250.112387,337714.081019,0.002915,60.935343,8.828654,0.240338,0.148187,-0.01394,0.014767,0.029348,6.188437,228.229611,329876.556153
46,47,1017,0.00383,34.59148,8.540815,0.304109,0.213188,0.41246,0.014273,0.028727,4.483057,225.726501,277218.604185,0.00357,32.410629,8.612299,0.310425,0.219286,0.506429,0.013126,0.032006,4.351577,197.225993,278779.167325,0.004254,43.089447,8.512909,0.287452,0.1961,0.082482,0.015782,0.022905,4.950318,263.073058,261607.312637,0.003522,47.913241,8.728173,0.274344,0.182954,0.109073,0.015737,0.026234,5.299216,262.596044,318954.33999,0.004709,46.951119,8.484543,0.287826,0.197376,0.012627,0.01611,0.023181,5.096135,272.385494,259600.103704,0.003037,57.318177,8.892315,0.257866,0.166731,0.048984,0.015798,0.029401,5.834913,263.144479,374440.196857,0.004349,41.068548,8.376442,0.28014,0.186513,0.00704,0.015922,0.020192,4.972578,265.968775,248186.728323,0.003437,52.328372,8.713888,0.266385,0.174937,0.008783,0.01712,0.025746,5.557928,307.527051,374507.002989,0.005406,39.867674,8.192064,0.294359,0.201525,-0.022221,0.016108,0.019081,4.714686,271.68261,215478.801709
47,48,1019,0.005731,19.835011,8.210993,0.402118,0.325566,0.687849,0.02019,0.031041,3.083326,449.28954,551655.463651,0.00589,16.113421,8.1652,0.420155,0.346396,0.767462,0.020884,0.033836,2.805616,483.923395,685191.223976,0.00743,35.605314,8.161667,0.349111,0.266425,0.165542,0.015931,0.020832,4.108068,269.658322,187206.242741,0.006754,32.510459,8.205382,0.347625,0.263421,0.234036,0.01595,0.020722,4.001868,271.736687,202337.780902,0.007896,36.247249,8.018695,0.333587,0.247724,0.015073,0.016147,0.017966,4.259415,273.65905,169484.339432,0.006414,31.049167,8.149638,0.340704,0.254593,0.192025,0.016019,0.018758,4.004713,272.761312,197483.622374,0.006097,38.937806,8.220111,0.309983,0.220848,0.000136,0.016199,0.019017,4.585825,275.154607,203202.765588,0.005787,39.678569,8.28216,0.309529,0.220561,0.028931,0.016182,0.019947,4.609692,275.164103,213629.272185,0.006774,38.036986,8.132518,0.317321,0.229233,-0.01172,0.016129,0.018361,4.478284,272.571305,186931.985185
48,49,1020,0.003732,27.699781,8.564767,0.323398,0.232635,0.472396,0.016196,0.025629,4.004943,287.455881,368470.98069,0.004047,23.150116,8.460144,0.339321,0.249246,0.547835,0.016266,0.02499,3.65744,291.445711,362624.367557,0.00398,43.812205,8.613778,0.28661,0.195477,0.089351,0.016157,0.023498,5.020297,275.896849,292986.820465,0.003894,43.717094,8.59435,0.282426,0.190639,0.066837,0.016233,0.022875,5.053402,277.874426,298041.486042,0.003979,47.319824,8.59608,0.273594,0.181522,-0.005379,0.01615,0.022977,5.285155,273.369697,282529.483666,0.003851,45.9163,8.654218,0.279268,0.187691,0.071001,0.0161,0.024125,5.169373,273.531825,297575.71391,0.004172,43.913657,8.503584,0.277664,0.185273,-0.000145,0.016149,0.021432,5.107027,273.437436,268009.915846,0.004288,42.941474,8.472061,0.282382,0.190349,0.003114,0.016224,0.021033,5.019107,276.086212,264660.809094,0.005331,37.572391,8.229354,0.295769,0.203202,-0.011565,0.016136,0.01813,4.644514,272.807358,214484.841984
49,50,1022,0.00485,19.297196,8.267153,0.368919,0.282723,0.587567,0.016262,0.022851,3.233523,291.066166,324308.088574,0.005499,14.035451,8.089999,0.401931,0.320647,0.702037,0.016361,0.023005,2.747293,297.223387,336771.242567,0.005705,31.57038,8.194267,0.32444,0.234711,0.158147,0.016072,0.018312,4.138695,273.817759,212077.988277,0.00495,33.172407,8.360891,0.316009,0.22607,0.19885,0.016101,0.020219,4.304337,275.967201,242776.424428,0.004855,39.04323,8.331726,0.292355,0.200075,0.006401,0.016078,0.019191,4.748216,271.199232,231970.064854,0.004894,35.648115,8.383026,0.313909,0.22433,0.152032,0.016198,0.020525,4.421096,278.308971,248954.451082,0.005339,37.703987,8.261303,0.298888,0.206914,0.009849,0.016153,0.018593,4.624163,273.785486,217021.026571,0.004523,42.932801,8.471979,0.289134,0.197911,0.016927,0.016069,0.021324,4.94572,271.123129,251829.743209,0.004543,42.587172,8.427619,0.282306,0.189608,-0.014362,0.016179,0.020498,4.989599,274.157005,247492.860775
50,51,1023,0.006152,17.345758,8.064661,0.382057,0.297777,0.5861,0.016263,0.020455,3.054676,289.589279,252727.440274,0.007361,11.836023,7.828543,0.424577,0.348043,0.712942,0.016375,0.020124,2.498545,295.842789,255799.573829,0.005542,34.655636,8.251888,0.315311,0.225034,0.107022,0.016111,0.018952,4.350948,274.241003,217942.991883,0.005618,33.586877,8.251117,0.322459,0.233513,0.140437,0.01617,0.019079,4.253251,276.926914,218378.074418,0.005328,39.26253,8.28944,0.299002,0.207749,0.00255,0.016131,0.019216,4.686868,272.89905,219546.50085,0.005405,32.564302,8.231122,0.318028,0.227765,0.135896,0.016194,0.0184,4.243765,277.536442,221666.417331,0.005968,34.037728,8.09602,0.307365,0.215448,0.001069,0.016099,0.016637,4.389295,271.780904,194774.115963,0.005395,37.530287,8.248351,0.30426,0.213353,0.013863,0.016115,0.01858,4.581925,272.554305,216644.550231,0.005478,37.762038,8.227795,0.298778,0.20667,-0.010042,0.016121,0.018255,4.625339,272.309539,210892.128962
51,52,1024,0.003816,25.007329,8.483798,0.330017,0.239356,0.515527,0.016971,0.025203,3.839758,315.309805,398714.344776,0.004304,18.95692,8.370097,0.359792,0.27203,0.653072,0.017863,0.026686,3.301102,352.434306,456976.412302,0.003624,46.076519,8.701885,0.281183,0.190075,0.089042,0.016033,0.024698,5.163371,271.798651,317680.797974,0.003759,44.170263,8.696136,0.293094,0.203635,0.139578,0.016052,0.025063,4.981776,273.77114,322013.201858,0.003675,49.500512,8.684281,0.269673,0.17813,-0.000475,0.01612,0.024156,5.427014,272.469101,305366.628754,0.004067,42.110679,8.577915,0.29444,0.203968,0.103039,0.01617,0.022924,4.874427,276.604871,291435.396468,0.003659,49.716105,8.678655,0.268543,0.176716,-0.008626,0.016109,0.024069,5.445525,271.886771,303312.338295,0.003975,47.738918,8.625656,0.278816,0.18802,0.008672,0.016076,0.023516,5.261335,271.189233,286460.786614,0.003682,48.925333,8.654978,0.266787,0.174753,-0.014326,0.016103,0.023551,5.437573,271.544495,297762.384666
