,Num,Dnum,ROIGEnergy,ROIGContrast,ROIGEntropy,ROIGHomogeneity1,ROIGHomogeneity2,ROIGCorrelation,ROIGSumAverage,ROIGVariance,ROIGDissimilarity,ROIGAutoCorrelation,ROIGCorrelation1,LLLGEnergy,LLLGContrast,LLLGEntropy,LLLGHomogeneity1,LLLGHomogeneity2,LLLGCorrelation,LLLGSumAverage,LLLGVariance,LLLGDissimilarity,LLLGAutoCorrelation,LLLGCorrelation1,LLHGEnergy,LLHGContrast,LLHGEntropy,LLHGHomogeneity1,LLHGHomogeneity2,LLHGCorrelation,LLHGSumAverage,LLHGVariance,LLHGDissimilarity,LLHGAutoCorrelation,LLHGCorrelation1,LHLGEnergy,LHLGContrast,LHLGEntropy,LHLGHomogeneity1,LHLGHomogeneity2,LHLGCorrelation,LHLGSumAverage,LHLGVariance,LHLGDissimilarity,LHLGAutoCorrelation,LHLGCorrelation1,LHHGEnergy,LHHGContrast,LHHGEntropy,LHHGHomogeneity1,LHHGHomogeneity2,LHHGCorrelation,LHHGSumAverage,LHHGVariance,LHHGDissimilarity,LHHGAutoCorrelation,LHHGCorrelation1,HLLGEnergy,HLLGContrast,HLLGEntropy,HLLGHomogeneity1,HLLGHomogeneity2,HLLGCorrelation,HLLGSumAverage,HLLGVariance,HLLGDissimilarity,HLLGAutoCorrelation,HLLGCorrelation1,HLHGEnergy,HLHGContrast,HLHGEntropy,HLHGHomogeneity1,HLHGHomogeneity2,HLHGCorrelation,HLHGSumAverage,HLHGVariance,HLHGDissimilarity,HLHGAutoCorrelation,HLHGCorrelation1,HHLGEnergy,HHLGContrast,HHLGEntropy,HHLGHomogeneity1,HHLGHomogeneity2,HHLGCorrelation,HHLGSumAverage,HHLGVariance,HHLGDissimilarity,HHLGAutoCorrelation,HHLGCorrelation1,HHHGEnergy,HHHGContrast,HHHGEntropy,HHHGHomogeneity1,HHHGHomogeneity2,HHHGCorrelation,HHHGSumAverage,HHHGVariance,HHHGDissimilarity,HHHGAutoCorrelation,HHHGCorrelation1
10,11,12,0.000374,179.297029,11.904188,0.196901,0.113796,0.768871,0.003964,0.023625,9.631531,4516.313205,92445601.964167,0.000435,121.124549,11.680111,0.223151,0.13632,0.849915,0.003963,0.024599,7.90702,4558.407759,98199397.039044,0.00037,413.798108,12.163403,0.152148,0.080046,0.367294,0.003934,0.019931,14.605376,4274.119942,57471410.072869,0.000527,403.380375,11.796856,0.159604,0.08597,0.206874,0.003994,0.01551,14.146055,4335.323118,41910119.315734,0.000403,542.209316,12.077449,0.133918,0.066464,0.060376,0.003935,0.017605,17.049198,4173.440616,47502038.951984,0.000377,548.757351,12.180712,0.139977,0.072062,0.112728,0.003945,0.018865,16.967834,4213.207868,52797627.492792,0.000364,592.764523,12.19035,0.127774,0.062251,0.021422,0.003937,0.018482,18.063141,4166.892033,51149706.703648,0.000399,582.07027,12.101627,0.132968,0.066606,0.002747,0.003936,0.017808,17.668499,4158.814881,47771485.05129,0.000364,591.193954,12.158485,0.124504,0.059926,-0.010861,0.003925,0.01785,18.278597,4131.576967,49796907.675557
11,12,14,0.000804,262.745764,11.43479,0.201844,0.120788,0.613836,0.003317,0.020723,10.825427,3160.999935,27472829.771182,0.001178,194.396644,11.133944,0.249909,0.169865,0.714403,0.003468,0.020676,8.918156,3470.377066,28275516.460669,0.000618,467.414973,11.640178,0.15517,0.083221,0.09979,0.004008,0.015851,15.090951,4337.544023,37447757.975236,0.000788,372.654888,11.442628,0.17488,0.099313,0.212946,0.003947,0.01446,13.291345,4232.314908,31745918.350441,0.00057,472.484765,11.621113,0.146159,0.075398,0.008816,0.003936,0.014502,15.559973,4159.648174,36415196.21933,0.000832,388.250585,11.327423,0.171824,0.096091,0.11812,0.003929,0.013457,13.399098,4170.101212,29328888.961356,0.000412,580.059683,12.014422,0.128502,0.062593,0.010058,0.003957,0.017841,17.831241,4204.487377,46994578.130485,0.000458,549.188137,11.912719,0.135173,0.0676,0.006314,0.003948,0.016861,17.09396,4185.772978,43690923.84228,0.000342,637.336364,12.195632,0.121419,0.058102,-0.011849,0.003942,0.019239,19.0477,4168.420129,54347721.568358
12,13,15,0.000307,401.538999,12.292269,0.146796,0.075457,0.520507,0.003687,0.025469,14.763751,3865.27734,68566806.257082,0.000424,228.166685,11.891226,0.183374,0.103759,0.691457,0.003912,0.02252,10.9641,4361.91674,68181311.963371,0.000274,671.510062,12.412015,0.115673,0.053993,0.091083,0.003937,0.022582,19.762214,4194.350893,67625444.656369,0.000455,584.770088,11.998967,0.141859,0.073228,0.101643,0.003974,0.019898,17.017967,4272.512364,47544687.87922,0.000397,594.590831,12.008898,0.128382,0.062855,-0.007321,0.003931,0.017972,17.998771,4144.724404,48210681.509791,0.000452,471.088007,11.835362,0.13973,0.070001,0.095945,0.003981,0.015919,15.893971,4279.504448,44808674.765807,0.00027,722.366048,12.40023,0.109488,0.049626,-0.011506,0.003921,0.021757,20.799822,4121.413812,65928394.195255,0.000288,715.547937,12.360965,0.114147,0.053245,-0.005116,0.003918,0.021672,20.380509,4118.996372,62659055.051742,0.000245,777.239696,12.50966,0.104458,0.046246,-0.02099,0.00391,0.023292,21.752322,4096.012048,71860608.959185
13,14,16,0.000337,274.455891,12.1414,0.166022,0.089837,0.678553,0.00389,0.025961,12.296713,4350.255349,80739672.251305,0.000387,216.483336,11.970444,0.180569,0.101133,0.736313,0.003989,0.025003,10.889417,4573.569672,80597366.232041,0.000269,650.842754,12.44639,0.118944,0.056435,0.125667,0.003946,0.022717,19.413999,4227.052763,70305868.114935,0.0003,607.54504,12.287012,0.121213,0.057971,0.076645,0.0039,0.020126,18.787371,4108.667434,60466362.109825,0.000271,698.972763,12.400234,0.112221,0.051762,0.010287,0.003929,0.021516,20.336227,4147.764507,65756510.12155,0.00028,661.12621,12.401606,0.118101,0.055573,0.08228,0.003949,0.021997,19.493236,4215.675014,66558262.341764,0.000265,728.238861,12.432998,0.110465,0.050522,-0.001069,0.003956,0.02216,20.769587,4199.033399,68061623.687877,0.000319,650.89921,12.237211,0.118603,0.055998,-0.001715,0.003959,0.01974,19.32612,4204.500033,57695548.92704,0.00032,626.660912,12.192264,0.11741,0.054918,-0.019942,0.003937,0.018838,19.158231,4156.31002,56208468.112337
14,15,17,0.000379,337.76282,12.012553,0.148614,0.076337,0.504375,0.003666,0.020757,13.920794,3778.076138,49676148.308012,0.000445,271.957714,11.833745,0.166576,0.090276,0.594967,0.003605,0.020501,12.252377,3688.704942,45408620.500435,0.000324,590.951676,12.202198,0.121144,0.057323,0.063052,0.003923,0.01926,18.464556,4151.130622,56196851.986231,0.000336,556.996745,12.146532,0.1244,0.059727,0.069947,0.003921,0.018292,17.922604,4147.555393,54655355.837061,0.000298,666.820613,12.305751,0.114521,0.052687,-0.0006,0.003942,0.020316,19.723484,4170.354934,60540929.630261,0.000295,627.372712,12.298927,0.118068,0.055834,0.053422,0.003933,0.020248,19.233638,4170.527872,61138429.891757,0.000249,732.524183,12.473719,0.106822,0.048169,-0.0122,0.003976,0.022063,21.146341,4239.021233,71837670.438322,0.000288,635.042451,12.266967,0.113275,0.052236,-0.006243,0.003933,0.019215,19.628147,4150.411972,61116463.850163,0.000292,650.242746,12.283108,0.114435,0.05329,-0.015641,0.003921,0.019623,19.684271,4123.679807,60154818.06748
15,16,18,0.000253,315.829755,12.376324,0.153324,0.07994,0.638584,0.003938,0.026619,13.45775,4441.283307,102420399.902493,0.000306,201.207,12.115843,0.179116,0.099666,0.770614,0.003926,0.02677,10.731519,4475.828135,103622295.097168,0.000309,610.319492,12.342845,0.124259,0.059973,0.074623,0.003939,0.020127,18.501879,4188.651524,60035180.311873,0.00025,636.422849,12.574012,0.120783,0.057848,0.168954,0.003932,0.023371,19.136595,4214.498176,74098702.567268,0.000289,679.320902,12.394921,0.115424,0.053922,-0.008768,0.003923,0.020548,19.872501,4128.884793,60637628.998016,0.000261,685.128727,12.547074,0.120543,0.057791,0.091001,0.003929,0.02301,19.612422,4177.896185,71010373.092522,0.000267,731.329396,12.504309,0.112109,0.051813,-0.01215,0.003942,0.022038,20.680131,4165.762709,66901158.828797,0.000251,760.941241,12.570734,0.111803,0.051904,-0.007662,0.003946,0.023047,21.065421,4176.148287,71106003.227463,0.000256,742.877125,12.532271,0.109076,0.049671,-0.016572,0.003936,0.022304,21.042992,4153.182751,67812257.022609
16,17,19,0.000343,303.810257,12.241199,0.164906,0.089156,0.665137,0.0035,0.027613,12.698053,3589.519491,64038035.685455,0.000411,224.102173,11.989905,0.182294,0.102472,0.735963,0.0036,0.025846,10.891903,3790.690948,61496933.64943,0.00029,660.140951,12.457806,0.12221,0.058776,0.106207,0.003936,0.022541,19.212316,4198.520057,65544541.558736,0.000312,622.832926,12.348213,0.123983,0.059781,0.08116,0.003941,0.020692,18.668114,4197.430634,59863666.320505,0.000282,707.632636,12.433622,0.113837,0.052907,-0.004191,0.003957,0.021486,20.290458,4201.25556,64054149.333556,0.000313,642.601831,12.377749,0.125178,0.061069,0.091478,0.003912,0.021598,18.833705,4140.724716,59659477.159787,0.00029,696.550907,12.40765,0.115896,0.054367,-0.004189,0.003948,0.021155,20.041446,4183.087083,62699291.599359,0.000339,621.989135,12.224634,0.123317,0.059461,0.002824,0.003958,0.019007,18.703336,4206.249698,54938090.678913,0.000369,560.338586,12.063841,0.125145,0.060059,-0.016117,0.003936,0.016878,17.867585,4154.505811,49382334.480667
17,18,20,0.000336,536.831745,11.875837,0.123121,0.05979,0.519566,0.003613,0.034029,18.103787,3792.714519,81035794.383891,0.000309,403.794009,11.948086,0.127129,0.060431,0.678319,0.004016,0.038483,16.038359,4757.585003,134318588.825786,0.000306,1030.030499,12.003767,0.099433,0.044197,0.04057,0.003932,0.032862,24.578085,4173.117654,82216219.242197,0.000393,743.116229,11.73764,0.108494,0.050384,0.105384,0.003968,0.025488,21.294305,4272.007309,60774279.523775,0.000307,936.964466,11.965153,0.09651,0.041758,0.019522,0.003742,0.028884,24.086881,3764.500934,71662225.551869,0.0004,768.628439,11.681653,0.116088,0.056017,0.08174,0.003835,0.025687,20.900373,3984.786796,55940725.854013,0.000323,885.159813,11.930831,0.100061,0.044086,0.006389,0.00402,0.026874,23.256305,4334.965004,76558703.287658,0.000367,832.657319,11.792009,0.105244,0.047812,0.029038,0.003885,0.026089,22.293626,4061.812651,62258315.858193,0.00031,1119.123151,11.986646,0.088875,0.037129,-0.008149,0.00408,0.034151,26.452828,4467.754303,83670743.744158
18,19,21,0.000504,332.505256,11.654062,0.164616,0.088605,0.428594,0.003526,0.01775,12.99756,3461.388047,37070774.236622,0.000767,203.487883,11.178973,0.211854,0.128498,0.595042,0.003722,0.015331,9.644306,3868.473902,35816769.937474,0.000513,540.41382,11.773718,0.143392,0.073966,0.115524,0.004008,0.018686,16.508535,4347.863401,43705484.638965,0.000637,429.547089,11.520035,0.160892,0.087517,0.154063,0.004018,0.015546,14.476796,4373.103325,37687914.78901,0.000407,612.228387,11.963192,0.128728,0.063148,-0.003134,0.003894,0.01859,18.176236,4069.123271,47914684.203137,0.000392,571.360014,11.999247,0.133931,0.067511,0.073507,0.003934,0.018885,17.546002,4177.154203,51329563.650762,0.00031,685.118732,12.210874,0.114267,0.053033,-0.016485,0.003933,0.020485,19.997618,4144.341972,59398209.290242,0.000342,625.879906,12.080405,0.119904,0.057007,0.002034,0.003916,0.019082,18.993521,4115.593102,54204119.586688,0.000276,765.810964,12.353631,0.108188,0.049172,-0.019847,0.003911,0.02296,21.287398,4098.477749,65683532.092488
19,20,22,0.000279,315.297688,12.322145,0.153372,0.079878,0.599652,0.003913,0.024,13.403609,4346.35383,85202550.226675,0.000338,203.973278,12.064421,0.179177,0.099366,0.740424,0.003928,0.02395,10.704009,4432.275456,86265552.927131,0.000302,612.140832,12.401518,0.125311,0.060816,0.110825,0.003948,0.021005,18.484004,4222.072653,62165169.061409,0.00031,573.50132,12.369493,0.130139,0.064397,0.153959,0.003965,0.020676,17.793119,4271.615741,62146534.420174,0.000261,718.623031,12.51888,0.112785,0.052199,0.002901,0.003928,0.021995,20.507143,4143.401855,67626321.074056,0.000274,671.858071,12.507447,0.121606,0.058324,0.080615,0.003947,0.022303,19.357689,4211.66315,67690799.767872,0.000277,706.402383,12.466868,0.113806,0.052717,-0.009523,0.003928,0.021351,20.280459,4137.355052,63782801.332502,0.000251,752.0144,12.577506,0.111113,0.051166,-0.002665,0.003934,0.022875,20.996401,4153.087025,70373071.071309,0.000241,758.925856,12.591047,0.107534,0.048804,-0.014035,0.003935,0.022839,21.377879,4151.579436,71516214.465238
20,21,25,0.000302,215.613956,12.150013,0.184521,0.105237,0.768953,0.003844,0.028455,10.811448,4325.019571,112352115.492459,0.000372,137.474187,11.831857,0.211799,0.127904,0.847439,0.003951,0.027501,8.664816,4571.776313,113757119.007002,0.000364,546.25171,12.246221,0.136422,0.069005,0.144598,0.003924,0.019488,17.100142,4180.13639,53514465.546973,0.00032,567.859409,12.389832,0.135276,0.068378,0.194533,0.003943,0.021511,17.417496,4242.458085,61856047.391581,0.000317,665.05241,12.371416,0.121829,0.058621,0.00964,0.003935,0.020497,19.293532,4158.791379,58114335.004754,0.00033,598.381324,12.375889,0.13385,0.067673,0.133881,0.003938,0.021078,17.886449,4209.190211,59355639.091754,0.000353,631.943542,12.262498,0.125858,0.061391,-0.001818,0.003941,0.019248,18.672607,4168.922936,53235779.935659,0.000323,664.455748,12.366951,0.123724,0.060108,0.010505,0.003939,0.020493,19.208112,4168.995507,57783588.628012,0.000299,699.010325,12.426545,0.117166,0.055404,-0.014113,0.003937,0.021042,20.001834,4156.193928,60223068.781219
21,22,26,0.00047,276.850173,11.753091,0.166908,0.090244,0.501727,0.003818,0.01695,12.231113,4052.31752,46128086.476866,0.000532,201.516924,11.624689,0.192481,0.111051,0.675923,0.003634,0.018966,10.207244,3754.303148,46219831.111311,0.000257,686.461119,12.459917,0.112121,0.051656,0.064929,0.003902,0.022428,20.296017,4110.684565,69300219.032764,0.000508,482.252377,11.844341,0.148828,0.078453,0.143463,0.003931,0.017219,15.730209,4188.541397,41821868.615876,0.000331,643.097141,12.214116,0.120077,0.056891,0.001385,0.003956,0.019623,19.16928,4201.929032,56539633.999147,0.000673,415.12551,11.439082,0.160351,0.086578,0.061573,0.0039,0.013529,14.182136,4096.254449,32190707.533046,0.000265,750.434752,12.445573,0.109303,0.049995,-0.014047,0.00401,0.022541,21.133896,4310.538383,69851611.889819,0.000414,580.605313,11.993542,0.13085,0.064539,0.001718,0.003936,0.017698,17.731818,4157.40776,46586197.477739,0.000281,727.38317,12.398056,0.110891,0.050598,-0.014782,0.003948,0.021924,20.699592,4180.523011,64408921.667581
