,Num,Dnum,ROISRE,ROILRE,ROIGLN,ROIRLN,ROIRP,ROILGRE,ROIHGRE,ROISRLGE,ROISRHGE,ROILRLGE,ROILRHGE,ROIGLV,ROIRLV,LLLSRE,LLLLRE,LLLGLN,LLLRLN,LLLRP,LLLLGRE,LLLHGRE,LLLSRLGE,LLLSRHGE,LLLLRLGE,LLLLRHGE,LLLGLV,LLLRLV,LLHSRE,LLHLRE,LLHGLN,LLHRLN,LLHRP,LLHLGRE,LLHHGRE,LLHSRLGE,LLHSRHGE,LLHLRLGE,LLHLRHGE,LLHGLV,LLHRLV,LHLSRE,LHLLRE,LHLGLN,LHLRLN,LHLRP,LHLLGRE,LHLHGRE,LHLSRLGE,LHLSRHGE,LHLLRLGE,LHLLRHGE,LHLGLV,LHLRLV,LHHSRE,LHHLRE,LHHGLN,LHHRLN,LHHRP,LHHLGRE,LHHHGRE,LHHSRLGE,LHHSRHGE,LHHLRLGE,LHHLRHGE,LHHGLV,LHHRLV,HLLSRE,HLLLRE,HLLGLN,HLLRLN,HLLRP,HLLLGRE,HLLHGRE,HLLSRLGE,HLLSRHGE,HLLLRLGE,HLLLRHGE,HLLGLV,HLLRLV,HLHSRE,HLHLRE,HLHGLN,HLHRLN,HLHRP,HLHLGRE,HLHHGRE,HLHSRLGE,HLHSRHGE,HLHLRLGE,HLHLRHGE,HLHGLV,HLHRLV,HHLSRE,HHLLRE,HHLGLN,HHLRLN,HHLRP,HHLLGRE,HHLHGRE,HHLSRLGE,HHLSRHGE,HHLLRLGE,HHLLRHGE,HHLGLV,HHLRLV,HHHSRE,HHHLRE,HHHGLN,HHHRLN,HHHRP,HHHLGRE,HHHHGRE,HHHSRLGE,HHHSRHGE,HHHLRLGE,HHHLRHGE,HHHGLV,HHHRLV
10,11,12,0.890368,1.594727,0.055376,0.751443,0.853089,0.006383,298.615607,0.005833,266.003348,0.009313,475.757385,0.038265,0.000136,0.869538,1.794138,0.054287,0.71251,0.821317,0.006944,298.495026,0.006266,259.382288,0.011031,535.737424,0.032158,0.000116,0.924557,1.372904,0.065579,0.820751,0.898712,0.007754,294.711959,0.007379,273.065001,0.009544,401.607916,0.048541,0.000174,0.920129,1.416475,0.077105,0.811668,0.890944,0.007203,296.852105,0.006857,273.705977,0.008962,417.238093,0.05137,0.000184,0.938385,1.293071,0.071179,0.850712,0.917224,0.007072,291.390965,0.006813,274.093272,0.008283,373.463655,0.067178,0.000245,0.933739,1.335835,0.067975,0.84083,0.909105,0.007269,293.168963,0.006963,274.352951,0.008768,388.479801,0.051087,0.000184,0.942178,1.272733,0.069007,0.859118,0.922306,0.007069,292.719322,0.006825,276.517264,0.008206,368.933401,0.052426,0.00019,0.938842,1.306005,0.070967,0.852074,0.915975,0.007046,292.250688,0.006774,275.261091,0.008374,377.117049,0.040527,0.000148,0.944429,1.261049,0.06961,0.86419,0.925224,0.006633,290.810783,0.0064,275.421321,0.007711,362.934606,0.077066,0.000279
11,12,14,0.891852,1.592639,0.07527,0.754488,0.853924,0.012716,237.249071,0.011243,216.719481,0.020364,348.15643,0.044542,0.000233,0.855644,2.046686,0.072602,0.688189,0.791761,0.013143,261.126017,0.011316,231.398468,0.024243,474.263212,0.022417,0.000111,0.928854,1.356256,0.07998,0.830166,0.903299,0.008339,300.668165,0.008032,280.16519,0.00983,403.116037,0.075898,0.00027,0.915866,1.458671,0.084558,0.803119,0.883277,0.006154,294.627567,0.005798,271.690644,0.008063,418.198011,0.057868,0.00022,0.935865,1.315561,0.081723,0.845367,0.912786,0.007482,288.101036,0.007221,270.152441,0.008746,376.313186,0.088762,0.000325,0.917995,1.435154,0.088824,0.807454,0.887094,0.007099,288.341067,0.006761,265.720128,0.008859,407.912668,0.068323,0.00026,0.946146,1.250559,0.070781,0.868017,0.927692,0.006976,296.048507,0.006748,280.858764,0.008022,366.642378,0.094753,0.000335,0.941654,1.274298,0.072911,0.857914,0.921753,0.006932,292.806757,0.006697,276.483327,0.00803,369.287927,0.080384,0.000291,0.950744,1.225268,0.065915,0.878478,0.93397,0.007047,294.992804,0.006808,281.239331,0.008117,357.755101,0.088309,0.000314
12,13,15,0.93356,1.314491,0.05611,0.839989,0.91149,0.009285,265.121187,0.008807,249.040686,0.011491,340.662382,0.062425,0.00025,0.907132,1.484095,0.058553,0.78466,0.875131,0.007168,290.866951,0.006646,265.459724,0.009755,423.38502,0.045097,0.000164,0.953413,1.210224,0.060812,0.884533,0.93777,0.007884,297.722308,0.007667,284.417372,0.008862,357.480858,0.084823,0.00029,0.937139,1.305123,0.072051,0.848065,0.914946,0.008807,299.692546,0.008535,281.29231,0.010095,389.056265,0.069652,0.000247,0.946095,1.252117,0.071652,0.867943,0.927453,0.008004,290.169911,0.007736,275.100491,0.009221,360.425219,0.079831,0.00029,0.938557,1.287713,0.075411,0.850964,0.918049,0.006235,296.953136,0.005987,279.427576,0.007385,378.597706,0.083831,0.000301,0.956857,1.192024,0.061215,0.892454,0.942534,0.006948,292.034538,0.006763,279.874496,0.007762,346.08307,0.083687,0.000295,0.953602,1.208493,0.062758,0.884929,0.938147,0.008258,291.982947,0.008032,278.971207,0.009264,350.565668,0.084731,0.0003,0.960243,1.178677,0.058836,0.900557,0.946518,0.007583,292.888,0.007411,281.704015,0.008348,343.009502,0.080819,0.000285
13,14,16,0.919683,1.396709,0.055908,0.810404,0.892753,0.011443,288.667741,0.010629,265.127587,0.015342,405.104087,0.060716,0.000207,0.908949,1.464326,0.056726,0.788232,0.87843,0.009605,299.5602,0.008953,271.290402,0.01297,445.018616,0.05408,0.000179,0.950647,1.221715,0.060126,0.87805,0.934495,0.006494,297.593979,0.006272,283.362472,0.007475,361.62054,0.081976,0.000284,0.950224,1.230832,0.062574,0.877358,0.932903,0.006528,289.573864,0.006304,275.843908,0.00755,353.123297,0.069914,0.000253,0.954495,1.206111,0.061079,0.887098,0.938997,0.007608,294.297187,0.007401,281.349097,0.008528,352.940102,0.082941,0.000292,0.951676,1.217839,0.062341,0.880475,0.935647,0.006647,295.677754,0.006437,281.779705,0.007586,358.139086,0.084554,0.000297,0.956015,1.197547,0.061531,0.890568,0.941189,0.006862,297.954098,0.006675,285.452039,0.007691,354.069757,0.084526,0.000296,0.951256,1.22068,0.065402,0.879549,0.93497,0.00719,297.086451,0.006984,283.060488,0.00811,360.460985,0.089919,0.000312,0.952923,1.214282,0.065939,0.883427,0.936927,0.006046,293.119417,0.00584,280.214597,0.006973,351.87404,0.088148,0.000317
14,15,17,0.930971,1.321724,0.065669,0.834148,0.909077,0.006087,268.001534,0.005707,251.926142,0.007862,342.103473,0.057372,0.000255,0.917954,1.406615,0.067722,0.806759,0.890562,0.006353,262.080422,0.005869,244.039166,0.008746,350.072312,0.054899,0.000255,0.948484,1.236365,0.065845,0.873233,0.931124,0.00764,292.249238,0.007405,277.58696,0.008705,359.452299,0.075767,0.000267,0.946542,1.248627,0.066689,0.868922,0.928208,0.006724,289.546457,0.006487,274.635481,0.007813,358.600157,0.075429,0.000269,0.952604,1.21456,0.063525,0.882678,0.936653,0.007463,295.194282,0.007238,281.655676,0.008458,356.407,0.086854,0.000304,0.949802,1.22906,0.064004,0.87624,0.932918,0.00677,293.524041,0.006542,279.3597,0.007786,358.212491,0.073913,0.00026,0.957049,1.191022,0.059215,0.892925,0.94277,0.006807,300.572119,0.006621,288.241827,0.007624,355.343121,0.082963,0.000285,0.953242,1.209977,0.063586,0.884073,0.937731,0.006299,293.284265,0.006099,279.852157,0.00719,353.457682,0.087822,0.000305,0.952995,1.211029,0.063669,0.883513,0.937409,0.006111,291.877678,0.005909,278.947777,0.007009,349.987073,0.084989,0.000305
15,16,18,0.924125,1.364897,0.053498,0.819613,0.899423,0.006417,299.296155,0.006,276.245759,0.008411,410.616592,0.052928,0.000176,0.906138,1.487096,0.053682,0.782606,0.874163,0.006665,296.626191,0.006093,267.793738,0.009599,447.226652,0.044144,0.000151,0.945202,1.255717,0.064431,0.865896,0.926416,0.006589,294.549796,0.006351,279.035341,0.007685,366.771591,0.07248,0.000258,0.947046,1.242343,0.059443,0.869912,0.929442,0.006593,295.377059,0.006351,280.36166,0.007688,364.001278,0.041607,0.00015,0.951144,1.224573,0.064106,0.879396,0.934372,0.006776,292.079054,0.006562,278.359631,0.007746,354.968206,0.0632,0.000227,0.9473,1.243782,0.060001,0.870585,0.929368,0.006951,296.09155,0.006701,281.349787,0.008092,364.059379,0.058551,0.000209,0.953148,1.214712,0.061191,0.88402,0.936987,0.007031,296.027646,0.006827,282.714637,0.00795,356.973441,0.061402,0.000217,0.953107,1.212524,0.060355,0.883828,0.937289,0.00713,297.061202,0.006919,283.724353,0.008073,357.478349,0.060715,0.000214,0.954658,1.203923,0.061087,0.88739,0.93946,0.006827,295.307299,0.006628,282.483012,0.007716,352.926715,0.07051,0.00025
16,17,19,0.916407,1.414609,0.056993,0.803507,0.888702,0.010183,249.284007,0.009547,229.973057,0.013296,343.968083,0.03677,0.000183,0.904908,1.50003,0.059401,0.780193,0.871998,0.007474,260.561773,0.006847,238.083976,0.010728,376.658634,0.034407,0.000166,0.946509,1.24723,0.062095,0.868795,0.92838,0.007439,295.190912,0.007179,279.949893,0.008613,365.576601,0.070733,0.000248,0.945524,1.254329,0.063888,0.866631,0.926801,0.007241,295.961059,0.006994,280.682849,0.00837,367.218074,0.071435,0.000255,0.952022,1.216984,0.062399,0.8813,0.935981,0.007523,298.439776,0.00732,284.737237,0.008431,360.366819,0.072096,0.000253,0.944888,1.256731,0.063816,0.865161,0.926097,0.007716,292.776878,0.007452,277.531121,0.008922,363.44619,0.070279,0.000255,0.951043,1.222353,0.063461,0.879079,0.934608,0.006851,295.84903,0.006645,281.939847,0.007779,358.966473,0.085493,0.000302,0.946647,1.245916,0.067475,0.869069,0.92867,0.006498,296.014148,0.006275,280.711344,0.007514,366.405563,0.077243,0.000272,0.945199,1.252474,0.071558,0.86579,0.926855,0.005861,290.215789,0.00563,275.012894,0.006909,360.183256,0.094368,0.00034
17,18,20,0.950782,1.211116,0.048554,0.877977,0.936153,0.015035,248.689042,0.014389,237.031198,0.017715,298.515198,0.060059,0.000266,0.954109,1.203468,0.045627,0.885921,0.939287,0.012436,297.028017,0.012093,282.543123,0.013939,360.845491,0.070441,0.000251,0.964964,1.158478,0.053308,0.91187,0.952417,0.009456,303.348737,0.00927,293.00809,0.010269,350.323279,0.09249,0.00031,0.963014,1.162509,0.058938,0.906913,0.950724,0.008321,307.629616,0.008166,296.977578,0.008999,354.090613,0.086223,0.000289,0.969408,1.130844,0.054618,0.922219,0.959408,0.009386,275.967489,0.009199,267.996552,0.010187,309.55832,0.087783,0.000325,0.95682,1.188908,0.058868,0.892264,0.942946,0.00888,291.007881,0.008676,279.162091,0.009754,343.021456,0.095224,0.000339,0.966412,1.146591,0.056657,0.915069,0.955159,0.00803,307.849568,0.007883,298.016126,0.008666,350.65201,0.102635,0.000336,0.964697,1.153731,0.058218,0.910936,0.95301,0.012674,290.121323,0.01251,280.334165,0.013383,332.556557,0.095279,0.000344,0.972622,1.11548,0.051333,0.930024,0.963764,0.012616,329.751869,0.012511,321.100604,0.013053,366.641477,0.123939,0.000376
18,19,21,0.925403,1.368781,0.068883,0.822578,0.899699,0.007838,253.08297,0.007419,236.861966,0.009902,332.435939,0.055347,0.000263,0.889357,1.626269,0.072816,0.749853,0.84889,0.005564,281.292083,0.005009,255.685323,0.008685,424.566102,0.045729,0.000199,0.93858,1.293634,0.071981,0.85116,0.917315,0.010359,299.996164,0.010072,282.44126,0.011697,383.329019,0.08032,0.000284,0.927287,1.369579,0.076187,0.826951,0.900582,0.007889,304.125927,0.007589,283.661372,0.009392,407.329054,0.081128,0.000293,0.947964,1.244391,0.068006,0.872262,0.929633,0.008144,287.884655,0.007914,273.257917,0.009203,356.526767,0.075671,0.000275,0.943359,1.268922,0.066706,0.861873,0.923464,0.006978,295.411267,0.006737,279.436,0.008108,371.061088,0.074322,0.000266,0.956355,1.198056,0.062653,0.891357,0.941451,0.006806,295.052285,0.006627,282.524169,0.00761,352.035043,0.063474,0.000225,0.953071,1.217267,0.064716,0.883914,0.936581,0.007361,290.435018,0.007156,277.296468,0.008299,350.931502,0.086928,0.00031,0.95927,1.181873,0.059554,0.898209,0.945445,0.008635,293.9823,0.008434,282.577422,0.00951,344.915803,0.097913,0.000346
19,20,22,0.924548,1.36248,0.056559,0.820501,0.900003,0.006431,296.570354,0.006008,275.878936,0.008481,394.701187,0.052498,0.000187,0.906543,1.483668,0.056761,0.78341,0.874802,0.006471,298.781474,0.005938,272.442672,0.009252,433.299959,0.045468,0.00016,0.944192,1.26099,0.063835,0.863619,0.925081,0.007209,295.257545,0.006958,279.09987,0.008361,370.793272,0.063766,0.000222,0.940616,1.28066,0.063448,0.855617,0.920291,0.007601,297.128924,0.007333,279.716568,0.008837,379.359796,0.055831,0.000194,0.951848,1.218618,0.061019,0.880919,0.935654,0.006871,294.130928,0.006651,280.613981,0.007858,355.394887,0.069246,0.000248,0.946382,1.249575,0.061519,0.868549,0.927998,0.007391,296.725793,0.00715,281.195822,0.008488,368.99184,0.061452,0.000215,0.951499,1.220252,0.063045,0.880113,0.93521,0.006641,293.505914,0.00643,279.989757,0.007591,354.75006,0.061764,0.000223,0.953163,1.213217,0.059877,0.883998,0.937212,0.007218,296.043,0.00701,282.80575,0.008156,356.23445,0.06887,0.000243,0.955637,1.199163,0.060128,0.889671,0.940735,0.006778,295.493319,0.006586,282.96273,0.007632,351.566207,0.081641,0.000288
