,Num,Dnum,ROIGEnergy,ROIGContrast,ROIGEntropy,ROIGHomogeneity1,ROIGHomogeneity2,ROIGCorrelation,ROIGSumAverage,ROIGVariance,ROIGDissimilarity,ROIGAutoCorrelation,ROIGCorrelation1,LLLGEnergy,LLLGContrast,LLLGEntropy,LLLGHomogeneity1,LLLGHomogeneity2,LLLGCorrelation,LLLGSumAverage,LLLGVariance,LLLGDissimilarity,LLLGAutoCorrelation,LLLGCorrelation1,LLHGEnergy,LLHGContrast,LLHGEntropy,LLHGHomogeneity1,LLHGHomogeneity2,LLHGCorrelation,LLHGSumAverage,LLHGVariance,LLHGDissimilarity,LLHGAutoCorrelation,LLHGCorrelation1,LHLGEnergy,LHLGContrast,LHLGEntropy,LHLGHomogeneity1,LHLGHomogeneity2,LHLGCorrelation,LHLGSumAverage,LHLGVariance,LHLGDissimilarity,LHLGAutoCorrelation,LHLGCorrelation1,LHHGEnergy,LHHGContrast,LHHGEntropy,LHHGHomogeneity1,LHHGHomogeneity2,LHHGCorrelation,LHHGSumAverage,LHHGVariance,LHHGDissimilarity,LHHGAutoCorrelation,LHHGCorrelation1,HLLGEnergy,HLLGContrast,HLLGEntropy,HLLGHomogeneity1,HLLGHomogeneity2,HLLGCorrelation,HLLGSumAverage,HLLGVariance,HLLGDissimilarity,HLLGAutoCorrelation,HLLGCorrelation1,HLHGEnergy,HLHGContrast,HLHGEntropy,HLHGHomogeneity1,HLHGHomogeneity2,HLHGCorrelation,HLHGSumAverage,HLHGVariance,HLHGDissimilarity,HLHGAutoCorrelation,HLHGCorrelation1,HHLGEnergy,HHLGContrast,HHLGEntropy,HHLGHomogeneity1,HHLGHomogeneity2,HHLGCorrelation,HHLGSumAverage,HHLGVariance,HHLGDissimilarity,HHLGAutoCorrelation,HHLGCorrelation1,HHHGEnergy,HHHGContrast,HHHGEntropy,HHHGHomogeneity1,HHHGHomogeneity2,HHHGCorrelation,HHHGSumAverage,HHHGVariance,HHHGDissimilarity,HHHGAutoCorrelation,HHHGCorrelation1
23,24,28,0.021382,4.539335,6.266181,0.538443,0.486779,0.669261,0.037224,0.026795,1.508207,95.39751,27359.648016,0.021482,3.817539,6.198346,0.563671,0.518487,0.726073,0.036118,0.027193,1.355664,90.542827,28822.616803,0.019431,4.961186,6.30118,0.508876,0.449309,0.582482,0.032574,0.023208,1.647104,72.999729,19179.65437,0.018765,12.430287,6.470098,0.424123,0.347231,-0.096504,0.033222,0.022148,2.579145,71.788241,16552.768382,0.022469,10.896553,6.297681,0.4328,0.358282,-0.080503,0.033426,0.019698,2.418102,72.819334,13865.091862,0.021733,10.341708,6.257337,0.434143,0.358264,-0.068646,0.033104,0.018897,2.380897,71.485828,13962.16066,0.021612,10.596995,6.273285,0.428468,0.351996,-0.086385,0.033228,0.019055,2.41196,71.938132,14082.552584,0.018295,11.087209,6.462473,0.432036,0.356332,0.006237,0.033362,0.021788,2.440235,72.977917,17438.084236,0.018314,10.775611,6.447136,0.4252,0.347647,-0.000297,0.032801,0.021041,2.445847,70.507505,16100.762707
24,25,30,0.030473,2.268472,5.704506,0.624705,0.592549,0.808319,0.034095,0.023114,1.033047,80.967557,19825.842703,0.032322,1.936503,5.613462,0.642478,0.614208,0.834966,0.034051,0.022919,0.949217,80.884555,19970.308717,0.020817,4.466082,6.20853,0.523318,0.467684,0.60317,0.033178,0.02198,1.547352,75.533188,18879.151164,0.02031,9.477551,6.321706,0.443687,0.369701,0.04249,0.033111,0.019332,2.277108,72.058025,14839.897283,0.019544,10.29607,6.362764,0.424052,0.346041,-0.026499,0.03317,0.01959,2.416569,71.973306,14906.644708,0.023316,9.397955,6.201444,0.454282,0.383331,-0.00503,0.033166,0.018264,2.225072,72.065449,13364.234404,0.020304,10.153454,6.329674,0.430122,0.353487,-0.023913,0.033265,0.019369,2.375933,72.399915,14689.865582,0.018204,10.523379,6.433912,0.430944,0.354606,0.009372,0.033177,0.020748,2.409398,72.187732,16653.940928,0.018667,10.287044,6.404592,0.423266,0.344904,0.003679,0.033198,0.020166,2.412475,72.24684,15814.683655
25,26,32,0.041856,2.767418,5.360184,0.634718,0.604025,0.676373,0.03712,0.0167,1.065317,93.190765,15061.469664,0.034755,3.166779,5.619086,0.62319,0.590064,0.708953,0.040747,0.021247,1.13644,112.666041,22995.262433,0.042204,3.825188,5.703331,0.579985,0.536891,0.596654,0.033047,0.018523,1.324436,74.400209,10813.184044,0.030256,8.141038,5.920727,0.476697,0.410727,-0.014178,0.033241,0.015678,2.036396,72.358236,10925.949519,0.021971,10.031847,6.255234,0.436444,0.361315,-0.048275,0.033179,0.018691,2.341509,71.912953,13767.770019,0.024351,8.891122,6.100058,0.451703,0.378772,-0.030238,0.033254,0.016856,2.200723,72.343165,12722.011886,0.021129,10.24412,6.288354,0.428178,0.350975,-0.051815,0.033174,0.019022,2.390179,71.871592,14224.83218,0.023067,9.001215,6.168452,0.456489,0.38533,0.007762,0.033119,0.017718,2.187131,71.9173,13668.263527,0.020417,9.846897,6.309978,0.436419,0.361188,0.001514,0.033207,0.019262,2.320993,72.273498,14908.51861
26,27,33,0.02538,2.363487,5.836424,0.597987,0.560957,0.80471,0.034483,0.02364,1.105543,82.798837,22635.803079,0.024036,2.294496,5.902408,0.600975,0.565309,0.831973,0.036747,0.026674,1.087031,94.178156,29594.743618,0.019455,3.85221,6.194536,0.52501,0.469554,0.671912,0.033344,0.022938,1.476766,76.810571,21279.949649,0.017631,11.227511,6.456978,0.41955,0.340621,-0.050001,0.033303,0.020886,2.515766,72.419483,16700.774476,0.01799,11.215649,6.459435,0.415215,0.335542,-0.048511,0.03319,0.020893,2.526798,71.93221,16101.420449,0.021329,9.861933,6.261588,0.442081,0.367785,-0.030316,0.033177,0.018695,2.309265,71.991883,14081.117581,0.01936,10.544908,6.364171,0.422189,0.343887,-0.046793,0.033071,0.019674,2.440046,71.440956,14955.345952,0.01711,11.037455,6.498044,0.424344,0.346343,0.000678,0.033184,0.021574,2.480084,72.170618,17657.078706,0.016973,11.023527,6.509998,0.414896,0.335112,0.000101,0.033144,0.021531,2.509511,71.99405,17234.930847
27,28,35,0.019555,6.864509,6.354867,0.490504,0.427015,0.499838,0.037507,0.026802,1.898869,95.621448,24139.87271,0.018855,6.445209,6.3603,0.505953,0.447004,0.569513,0.03885,0.029222,1.812719,103.174524,28952.006359,0.017121,6.606354,6.450913,0.469493,0.400729,0.452189,0.032892,0.023556,1.932877,73.631096,19373.365483,0.01849,11.617927,6.495641,0.432854,0.358522,0.008643,0.03269,0.02291,2.46963,70.088412,15741.100679,0.018573,10.654964,6.402639,0.422011,0.344143,-0.015474,0.032328,0.020515,2.447231,68.417585,15206.237802,0.015358,14.070399,6.680589,0.395943,0.313882,-0.072687,0.031994,0.025638,2.848917,66.613152,17911.531173,0.021923,10.545468,6.269257,0.431007,0.355712,-0.04928,0.03331,0.019616,2.385522,72.466807,13744.141594,0.018713,10.926164,6.430521,0.427816,0.35294,-0.002934,0.032542,0.021264,2.443148,69.380313,15986.216547,0.019756,10.172014,6.345932,0.427957,0.350419,-0.00268,0.033109,0.019803,2.393378,71.823901,15009.077922
28,29,36,0.019434,3.514659,6.199076,0.556262,0.508335,0.790887,0.038003,0.032825,1.355196,101.292303,37192.198453,0.019883,3.034252,6.158614,0.573433,0.529796,0.825936,0.03952,0.034042,1.253597,109.555148,43680.475508,0.018634,4.534741,6.268577,0.510451,0.451201,0.608075,0.03291,0.0226,1.595144,74.498785,20171.278232,0.018159,11.008043,6.453258,0.425781,0.348516,-0.023425,0.033067,0.021008,2.469807,71.532836,16201.111843,0.017764,11.045937,6.443559,0.411583,0.330631,-0.052326,0.03325,0.020502,2.528126,72.179007,16231.939078,0.018228,11.427989,6.449371,0.423283,0.345435,-0.060274,0.033089,0.021051,2.517613,71.429433,16332.206171,0.017436,11.857752,6.490929,0.408175,0.327317,-0.084318,0.033235,0.021359,2.605893,71.928554,16824.480854,0.016981,11.187933,6.512394,0.42344,0.345677,0.002654,0.033205,0.021909,2.492421,72.275123,18007.911368,0.017215,11.070437,6.507312,0.415476,0.335679,0.000864,0.033185,0.02164,2.506145,72.176236,17224.242899
29,30,37,0.025349,2.735324,5.907042,0.571602,0.527677,0.754429,0.033296,0.02175,1.221602,76.8563,18341.132274,0.028566,2.148466,5.731837,0.599083,0.562556,0.802578,0.033927,0.02126,1.076439,79.803803,18496.329902,0.020337,3.880461,6.191048,0.532149,0.478799,0.67533,0.033966,0.023347,1.461367,79.64359,21850.904818,0.018325,11.112604,6.422332,0.421628,0.343388,-0.059882,0.033344,0.020479,2.499931,72.549213,16214.056379,0.019617,9.940432,6.31913,0.426688,0.348749,-0.023612,0.03294,0.018966,2.378475,70.995751,14601.868858,0.018838,10.60331,6.38238,0.425408,0.347219,-0.034139,0.033174,0.020031,2.443147,71.950258,15658.349434,0.017412,10.787262,6.415215,0.408876,0.327064,-0.055483,0.033389,0.019958,2.519403,72.775413,16551.002603,0.017809,10.8851,6.464074,0.424663,0.346598,-0.010056,0.03261,0.02105,2.479918,69.637995,16230.938441,0.020811,9.4163,6.249595,0.431316,0.354349,-0.017842,0.033254,0.018077,2.318346,72.390223,14054.497681
30,31,38,0.016666,3.603183,6.307587,0.541203,0.488786,0.774789,0.032471,0.031289,1.406924,75.306497,32879.414744,0.019076,2.933603,6.119548,0.562528,0.515886,0.806196,0.028728,0.02957,1.270418,60.18861,23492.319443,0.037846,3.793315,5.7217,0.572715,0.527813,0.585002,0.034408,0.017819,1.342529,80.25584,12307.042987,0.020196,10.636655,6.364112,0.441164,0.368026,-0.026219,0.032391,0.020251,2.381905,68.625739,14542.617254,0.026846,9.781704,6.137217,0.45531,0.386199,-0.042793,0.033269,0.018314,2.249641,72.334463,12353.110056,0.022957,9.053009,6.177336,0.452015,0.380539,0.001369,0.033197,0.01771,2.208327,72.232223,13369.871552,0.024111,9.559916,6.166393,0.449278,0.377906,-0.02848,0.033439,0.018163,2.254582,73.148784,13185.014574,0.022095,9.953594,6.247567,0.447802,0.374688,-0.031178,0.033292,0.018853,2.312686,72.48815,14117.501806,0.028192,9.042505,6.079159,0.460217,0.391384,-0.011071,0.033414,0.017471,2.176732,73.123762,11904.344219
31,32,39,0.024764,3.019998,5.957022,0.578393,0.535615,0.743084,0.033753,0.02296,1.237998,79.032023,20121.279769,0.025657,2.698662,5.885102,0.592573,0.55312,0.76787,0.033762,0.022711,1.162668,79.165336,20396.844896,0.022425,3.918916,6.111687,0.538476,0.48599,0.643866,0.033444,0.021491,1.448841,76.845518,18258.662615,0.027238,8.643218,6.025339,0.466678,0.398642,-0.031898,0.033171,0.01636,2.120745,71.976947,11752.284422,0.024134,9.462418,6.142174,0.442592,0.368855,-0.063123,0.033155,0.017384,2.271096,71.760456,12625.040355,0.022599,9.588923,6.23953,0.453126,0.3815,-0.002962,0.033163,0.018673,2.24828,72.061419,13744.022553,0.022044,10.013298,6.263282,0.439717,0.365866,-0.036773,0.033232,0.018863,2.322137,72.198672,13878.11964,0.021021,10.124045,6.314502,0.440563,0.366303,-0.018889,0.033178,0.019407,2.344105,72.048823,14543.804137,0.022338,9.710761,6.251372,0.438872,0.364376,-0.016806,0.03324,0.018654,2.305964,72.330947,13559.548413
32,33,1001,0.032876,1.855977,5.62186,0.641371,0.613344,0.837128,0.033349,0.022255,0.939732,77.654079,17823.601188,0.035693,1.383072,5.466132,0.673419,0.651966,0.88063,0.033363,0.022628,0.804827,78.04717,18936.555799,0.032919,2.048016,5.595671,0.625859,0.594812,0.789395,0.033576,0.018995,0.999393,77.720589,16277.302539,0.020588,7.610882,6.307509,0.480806,0.413727,0.25133,0.033152,0.019855,1.993796,73.304645,15649.332677,0.022545,7.509112,6.226899,0.479693,0.413733,0.220926,0.033288,0.018825,1.977581,73.682874,14424.919691,0.025198,6.895998,6.073905,0.4984,0.435956,0.217935,0.033013,0.017222,1.860966,72.386913,12893.235797,0.02644,7.1337,6.073406,0.494938,0.433064,0.198398,0.03325,0.017381,1.88586,73.338203,12673.864374,0.020564,9.503988,6.298386,0.448584,0.37426,0.023489,0.033162,0.019009,2.271718,72.186739,14598.567218,0.022589,8.975041,6.198109,0.451843,0.379355,0.020763,0.033195,0.017901,2.202359,72.310937,13463.264347
33,34,1002,0.060017,3.49793,5.323314,0.626016,0.590438,0.683937,0.039615,0.021617,1.180233,106.631098,13152.326325,0.048929,3.653997,5.582232,0.612974,0.5746,0.728226,0.042315,0.026262,1.22934,122.242185,19292.857579,0.033346,3.563287,5.854757,0.587305,0.545864,0.656194,0.03299,0.020242,1.278187,74.72683,14440.762328,0.039124,6.477209,5.589974,0.506724,0.447133,0.025709,0.033244,0.012983,1.783318,72.511837,8860.012743,0.032098,7.739054,5.843098,0.475608,0.410023,-0.013903,0.03317,0.014909,1.994507,72.051638,10110.62591,0.042796,6.762855,5.539033,0.510295,0.452618,-0.017273,0.033345,0.012985,1.795066,72.812292,8517.366902,0.036771,7.992006,5.768289,0.486954,0.424745,-0.049746,0.033154,0.01487,1.979126,71.847625,9448.356599,0.031462,7.732844,5.850082,0.486373,0.422585,0.003044,0.033143,0.015148,1.960939,72.000302,10760.642035,0.033564,7.48726,5.813281,0.486957,0.42407,0.008371,0.033193,0.014748,1.935875,72.239595,10216.606399
34,35,1003,0.033096,3.451403,5.694515,0.589808,0.549855,0.613385,0.034878,0.017435,1.254413,82.458613,14721.55263,0.032172,3.221315,5.752501,0.595965,0.556891,0.676961,0.03605,0.019476,1.214654,88.547942,17134.278138,0.027483,4.680256,5.984636,0.535879,0.483779,0.504931,0.032863,0.018467,1.530246,73.164641,13537.841195,0.025814,8.740389,6.079393,0.463265,0.394737,-0.003834,0.033422,0.017007,2.130613,73.188241,12319.037269,0.024394,8.994522,6.124261,0.447823,0.374728,-0.023151,0.033282,0.017168,2.210014,72.49336,12458.665354,0.026808,8.731156,6.027812,0.462571,0.392487,-0.039508,0.033395,0.016405,2.143627,72.922209,11769.751314,0.023903,9.250211,6.152064,0.441363,0.367314,-0.036182,0.033099,0.017436,2.257868,71.635452,12554.827342,0.023818,9.104694,6.169544,0.457037,0.386653,0.005142,0.033129,0.017874,2.189969,71.952123,13327.905436,0.022981,8.887431,6.167562,0.446557,0.373326,0.005684,0.033171,0.017461,2.207217,72.135539,13279.039354
35,36,1004,0.04483,4.055448,5.563922,0.585978,0.544022,0.650676,0.041015,0.02268,1.331617,114.025132,15630.016477,0.044983,3.29986,5.510554,0.608444,0.571097,0.709618,0.040018,0.022209,1.193898,108.988865,16176.354094,0.029377,4.736421,6.008473,0.534733,0.481199,0.523766,0.032364,0.019427,1.54944,71.248243,12766.632252,0.023144,9.453903,6.198087,0.448581,0.376,-0.015589,0.033307,0.018187,2.248787,72.630976,13336.248726,0.022257,9.994678,6.257269,0.438678,0.364604,-0.040344,0.033425,0.018765,2.328867,73.023816,13827.665827,0.023016,10.148768,6.204137,0.441164,0.367184,-0.065323,0.033111,0.018604,2.323501,71.538942,13261.678219,0.019196,11.522223,6.436684,0.41685,0.337859,-0.073183,0.033335,0.020968,2.546071,72.432154,15582.231553,0.019493,10.343566,6.382131,0.439372,0.365401,0.008717,0.033209,0.020378,2.357627,72.322345,16123.414911,0.019404,10.181642,6.382652,0.431852,0.35587,0.010365,0.033158,0.020092,2.373316,72.106773,15665.9169
36,37,1005,0.01347,6.286528,6.568893,0.475768,0.407839,0.561314,0.033128,0.027993,1.893887,75.947447,28900.90056,0.016531,4.160421,6.296477,0.51888,0.460889,0.685763,0.034343,0.025854,1.539459,81.832883,27911.727337,0.016672,7.430368,6.505061,0.458015,0.386555,0.365892,0.033242,0.022887,2.051463,74.564809,19365.93177,0.016896,9.075283,6.530674,0.442997,0.369006,0.211719,0.033288,0.022489,2.240129,73.840932,18279.272437,0.015944,10.63951,6.571023,0.413974,0.333026,0.068287,0.033232,0.022303,2.487779,72.764194,18084.719194,0.015366,9.966128,6.61301,0.429631,0.353025,0.166344,0.033307,0.023349,2.368149,73.699078,19902.574136,0.014792,11.150793,6.62357,0.403011,0.319587,0.048634,0.033231,0.022895,2.576793,72.656692,19159.331345,0.014252,11.784011,6.656521,0.396859,0.312685,0.015221,0.033117,0.023371,2.656219,71.965029,19745.185486,0.014087,11.997556,6.656974,0.388837,0.302362,-0.005082,0.033195,0.023312,2.704887,72.182535,19713.718254
37,38,1006,0.015579,4.344954,6.469046,0.531431,0.477101,0.753107,0.028533,0.034353,1.514726,59.97594,26766.310031,0.016923,3.745391,6.398527,0.545555,0.494401,0.784524,0.030699,0.033945,1.413239,68.579626,28207.291121,0.018825,5.591365,6.305717,0.488635,0.424298,0.492642,0.033354,0.021525,1.76512,75.622631,18483.771441,0.014779,12.140434,6.660858,0.409046,0.32854,0.007263,0.033252,0.023879,2.635632,72.505397,20055.541835,0.016871,11.928057,6.513249,0.405237,0.32357,-0.075344,0.032902,0.021658,2.622819,70.52707,16725.627295,0.014647,11.422358,6.610852,0.406435,0.324103,0.023515,0.033215,0.022848,2.592676,72.441701,19577.566166,0.015611,11.678692,6.567249,0.397999,0.313968,-0.030634,0.033417,0.022136,2.637075,73.009484,18316.104129,0.014375,11.991443,6.640065,0.408451,0.326929,0.010317,0.033508,0.023667,2.622061,73.646654,21136.659245,0.015451,11.590663,6.584599,0.40403,0.321159,-0.005596,0.033403,0.022513,2.604213,73.089401,19016.91716
38,39,1007,0.092417,3.31201,4.932364,0.668596,0.637519,0.715005,0.035545,0.0227,1.073912,86.954471,7980.969622,0.086558,2.624597,4.985489,0.67763,0.646998,0.775929,0.036804,0.022881,0.982002,93.314236,9835.758337,0.055229,5.397524,5.601337,0.566095,0.519112,0.374796,0.032873,0.016863,1.523159,72.440565,8328.704218,0.064486,5.642788,5.311808,0.572734,0.529836,0.235039,0.032554,0.014407,1.502759,70.317962,6779.574176,0.044385,7.458587,5.682616,0.513306,0.457934,0.062643,0.033315,0.01554,1.841691,72.985216,8655.174516,0.050563,6.269981,5.58287,0.54283,0.493269,0.214431,0.032774,0.01559,1.6508,71.249824,8053.662831,0.031887,8.103102,5.963892,0.479771,0.415676,0.051638,0.033277,0.01669,2.018986,72.793674,10639.620175,0.038736,7.670219,5.774682,0.500931,0.442085,0.036182,0.033289,0.015544,1.903718,72.768734,9510.78725,0.029028,9.100302,6.074385,0.464227,0.396672,-0.003431,0.033176,0.017714,2.156757,72.115693,11415.017382
39,40,1008,0.061818,3.100861,5.062173,0.638099,0.606777,0.589014,0.037527,0.014737,1.101247,94.516336,10114.959143,0.061899,2.748637,5.111329,0.666469,0.637291,0.700858,0.040196,0.017944,1.007043,109.108407,13645.294696,0.03787,5.75969,5.851707,0.53741,0.485539,0.35853,0.032939,0.017536,1.630679,72.714213,10409.144726,0.051227,5.890293,5.529736,0.547267,0.497926,0.210269,0.033182,0.014567,1.60803,72.940278,8088.12294,0.032743,7.571023,5.905802,0.486721,0.423827,0.083718,0.033178,0.01614,1.94525,72.487168,10330.456802,0.039002,6.414439,5.768319,0.520467,0.465625,0.22242,0.03303,0.016113,1.730542,72.416076,9505.354433,0.022969,8.706134,6.216226,0.449807,0.377375,0.074731,0.033421,0.018377,2.178502,73.552303,13490.72537,0.033884,7.821411,5.872208,0.487095,0.424766,0.028459,0.032933,0.015723,1.96684,71.192163,10058.360151,0.025179,9.077034,6.144667,0.44971,0.377915,0.002066,0.033183,0.017766,2.205899,72.173976,12310.112364
40,41,1009,0.025313,2.532677,5.918543,0.611188,0.576362,0.839135,0.040277,0.030753,1.09783,112.921941,38071.992655,0.027574,2.00856,5.767338,0.633312,0.602621,0.86855,0.039639,0.029846,0.983267,109.611109,36433.025393,0.029495,1.980351,5.664052,0.624724,0.594246,0.82418,0.03353,0.021992,0.989885,78.317215,19651.348647,0.018832,7.716532,6.397041,0.474845,0.406412,0.305486,0.033457,0.021701,2.022511,75.055379,17624.871005,0.025345,6.987232,6.067646,0.488521,0.424593,0.199995,0.033128,0.017059,1.898083,72.796269,12614.436477,0.023908,6.756816,6.13097,0.493667,0.429669,0.26774,0.033205,0.018024,1.866137,73.492611,13656.050417,0.020147,8.696059,6.357296,0.466442,0.398031,0.169939,0.033056,0.020468,2.115657,72.50153,15755.631043,0.017821,10.613686,6.465827,0.428736,0.34981,0.024947,0.033195,0.021256,2.435127,72.349753,16591.171306,0.021717,8.973801,6.224167,0.447561,0.373698,0.032248,0.033299,0.018106,2.220606,72.816117,13876.047581
41,42,1010,0.025362,3.356972,6.028462,0.600368,0.55993,0.829667,0.036625,0.03849,1.234189,96.083875,34173.878522,0.025554,2.629446,5.896465,0.618732,0.582543,0.860429,0.037065,0.036787,1.102421,98.137506,36768.821907,0.023123,4.167772,6.160546,0.54143,0.489252,0.637833,0.03304,0.022469,1.472912,75.209348,18225.452386,0.030962,8.73941,6.045612,0.486475,0.423953,0.048838,0.033119,0.017945,2.049774,72.107036,11166.443379,0.025973,9.067643,6.13866,0.461431,0.392581,0.008861,0.033168,0.017867,2.166972,72.137703,12346.105917,0.025649,10.016212,6.255501,0.462179,0.394305,0.022773,0.033119,0.02002,2.245054,71.999634,12958.838618,0.020782,10.45364,6.365241,0.431784,0.356143,-0.003855,0.033228,0.020338,2.392186,72.336757,14642.702639,0.021377,10.341081,6.346208,0.44636,0.374131,8.9e-05,0.033164,0.020201,2.339849,72.078731,14903.038707,0.019791,10.518051,6.394402,0.430194,0.354356,-0.010259,0.033275,0.020334,2.408853,72.510954,15472.964897
42,43,1012,0.012499,5.535484,6.698786,0.499006,0.436987,0.695018,0.033357,0.035448,1.739233,79.227584,42227.286942,0.014403,4.446356,6.522388,0.520349,0.463511,0.734201,0.033727,0.032669,1.560816,80.687514,37279.171201,0.018745,4.313796,6.259823,0.520247,0.463184,0.64468,0.033228,0.023712,1.546475,76.270004,21662.467671,0.020936,10.705315,6.386363,0.448314,0.376476,-0.0057,0.033105,0.020789,2.36201,71.791505,15038.351822,0.018363,11.212339,6.481682,0.426412,0.34977,-0.016391,0.033302,0.021546,2.481547,72.588815,16614.418284,0.017778,10.781892,6.49324,0.439795,0.365663,0.033255,0.032984,0.021783,2.406339,71.483848,17181.137252,0.016192,11.784572,6.582616,0.413279,0.333697,-0.011812,0.033134,0.022746,2.579401,71.882188,18198.942694,0.020593,10.709054,6.39637,0.443288,0.370229,0.001271,0.033311,0.020944,2.381163,72.725398,15555.12188,0.018057,11.15303,6.49389,0.422112,0.34445,-0.001935,0.033078,0.021741,2.487711,71.695217,16671.803299
43,44,1013,0.020751,4.477072,6.242651,0.538994,0.487452,0.684077,0.038722,0.027669,1.502342,103.111356,30027.979701,0.021773,3.486103,6.113883,0.567098,0.522326,0.744788,0.038407,0.026676,1.315723,101.756729,31296.04194,0.02116,4.959941,6.190105,0.515766,0.458423,0.534725,0.032644,0.020814,1.615142,72.685439,17065.081496,0.018271,10.720133,6.46614,0.428232,0.35077,0.021395,0.033137,0.021394,2.440678,72.080877,16022.784528,0.019528,9.724785,6.329392,0.427473,0.349732,0.006962,0.033353,0.019125,2.353151,72.935953,14989.396197,0.018485,10.746247,6.400823,0.42756,0.350112,-0.040031,0.033057,0.020184,2.449022,71.411119,15841.081501,0.018681,10.618073,6.395201,0.419127,0.340012,-0.038045,0.033328,0.019977,2.460465,72.598976,15589.064452,0.017749,11.017597,6.468854,0.428878,0.35217,-0.006414,0.032978,0.021382,2.461897,71.240402,17044.311556,0.021569,9.494626,6.245711,0.442153,0.368145,-0.004675,0.033419,0.018459,2.275438,73.171809,14367.006276
44,45,1014,0.044892,2.064237,5.332536,0.665762,0.638094,0.839022,0.035239,0.025044,0.922281,86.762376,16025.579142,0.04323,1.910164,5.382035,0.672188,0.646277,0.863395,0.03668,0.027311,0.887156,94.210068,19426.605168,0.033023,3.853991,5.89605,0.569838,0.524491,0.623869,0.033091,0.020014,1.356987,74.961342,13560.379882,0.036638,8.536848,5.831483,0.493842,0.433251,-0.03719,0.033164,0.016077,1.999884,71.928198,9736.993523,0.03053,9.109657,5.993481,0.467631,0.400979,-0.049555,0.033157,0.016952,2.139356,71.836183,10913.798484,0.03218,8.480143,5.94027,0.483382,0.419218,-0.014821,0.033209,0.016322,2.046652,72.213902,10753.684336,0.024053,10.073373,6.228074,0.444097,0.371719,-0.040541,0.033242,0.018908,2.312684,72.222584,13228.336459,0.034146,8.500428,5.912345,0.49442,0.433902,0.012986,0.033258,0.016821,1.997016,72.544762,10735.132534,0.030909,8.899722,6.013825,0.475747,0.411151,0.007207,0.0332,0.017508,2.091243,72.267678,11224.195892
45,46,1015,0.022107,3.198559,6.062287,0.589662,0.549494,0.783781,0.038901,0.028894,1.225551,104.974224,36869.394929,0.02141,2.755514,6.066308,0.59622,0.558071,0.817269,0.039068,0.029466,1.158525,106.194096,40316.233179,0.029481,1.788847,5.656461,0.634899,0.606062,0.850254,0.032681,0.023336,0.944281,75.074579,20283.9088,0.026699,6.597032,6.173052,0.514678,0.455079,0.349232,0.033795,0.019798,1.805009,76.618665,14410.485457,0.021905,8.357243,6.31312,0.475887,0.409607,0.184747,0.033117,0.020018,2.071135,72.820752,14977.396793,0.022917,6.992278,6.242772,0.501368,0.439461,0.322118,0.033041,0.020142,1.871599,73.20835,14987.0424,0.023174,7.695653,6.184639,0.477879,0.411262,0.174986,0.033335,0.018219,2.004932,73.639309,13949.43392,0.02418,9.760306,6.275566,0.462027,0.392846,0.042618,0.033185,0.019914,2.232215,72.388661,13476.058198,0.023926,9.477664,6.233925,0.458537,0.388945,0.022025,0.033111,0.018926,2.223284,71.956166,13217.343475
46,47,1017,0.050967,5.017158,5.789159,0.589803,0.546042,0.747708,0.046207,0.038871,1.431903,147.366921,23142.356716,0.044208,4.57422,5.786634,0.581244,0.537243,0.752071,0.047735,0.035979,1.403441,156.25662,29013.392363,0.01999,4.623444,6.230198,0.523867,0.467364,0.629412,0.030936,0.024362,1.569554,66.643289,18042.119416,0.034067,6.483392,5.748073,0.507342,0.449224,0.129535,0.032587,0.014551,1.779695,70.078708,9623.249636,0.033037,7.089707,5.854665,0.488143,0.424806,0.109541,0.03364,0.015562,1.908066,74.602582,10332.632975,0.036002,6.908841,5.773958,0.509713,0.450959,0.140211,0.032795,0.015695,1.817598,71.047111,9567.302485,0.025452,9.193276,6.125085,0.457916,0.387819,-0.003441,0.033732,0.017898,2.188584,74.555087,12730.755709,0.025959,9.695788,6.167808,0.462521,0.394892,0.010458,0.032895,0.019144,2.210372,70.970114,12771.001214,0.019412,9.816295,6.337136,0.432338,0.355987,0.016401,0.033845,0.019476,2.342495,75.1469,16013.575833
47,48,1019,0.035686,4.377432,5.827701,0.583899,0.540855,0.681999,0.042156,0.026887,1.374709,121.16024,23896.808596,0.031426,4.007645,5.916224,0.590119,0.547674,0.732406,0.042982,0.02925,1.318656,126.55974,31172.998834,0.024135,3.828382,6.090041,0.549984,0.500288,0.663528,0.03312,0.022213,1.410582,75.661879,17858.111067,0.029226,8.691879,6.052239,0.472275,0.406312,0.035184,0.033051,0.017593,2.09245,71.747878,11266.547977,0.028984,8.532828,5.983434,0.464329,0.396197,-0.02164,0.033231,0.016313,2.105692,72.280656,11027.540061,0.042385,6.605589,5.623997,0.515552,0.458692,0.052021,0.032956,0.01361,1.781801,71.357821,8576.450748,0.026104,9.153642,6.127907,0.457552,0.3877,-0.004234,0.033155,0.0178,2.186937,72.021299,12149.239483,0.02655,9.483545,6.158233,0.465429,0.397842,0.009051,0.033159,0.018695,2.18409,72.1043,12588.639493,0.024541,9.29228,6.183,0.453367,0.382668,0.008403,0.033233,0.018304,2.211018,72.420363,12972.175285
