,Num,Dnum,ROIGEnergy,ROIGContrast,ROIGEntropy,ROIGHomogeneity1,ROIGHomogeneity2,ROIGCorrelation,ROIGSumAverage,ROIGVariance,ROIGDissimilarity,ROIGAutoCorrelation,ROIGCorrelation1,LLLGEnergy,LLLGContrast,LLLGEntropy,LLLGHomogeneity1,LLLGHomogeneity2,LLLGCorrelation,LLLGSumAverage,LLLGVariance,LLLGDissimilarity,LLLGAutoCorrelation,LLLGCorrelation1,LLHGEnergy,LLHGContrast,LLHGEntropy,LLHGHomogeneity1,LLHGHomogeneity2,LLHGCorrelation,LLHGSumAverage,LLHGVariance,LLHGDissimilarity,LLHGAutoCorrelation,LLHGCorrelation1,LHLGEnergy,LHLGContrast,LHLGEntropy,LHLGHomogeneity1,LHLGHomogeneity2,LHLGCorrelation,LHLGSumAverage,LHLGVariance,LHLGDissimilarity,LHLGAutoCorrelation,LHLGCorrelation1,LHHGEnergy,LHHGContrast,LHHGEntropy,LHHGHomogeneity1,LHHGHomogeneity2,LHHGCorrelation,LHHGSumAverage,LHHGVariance,LHHGDissimilarity,LHHGAutoCorrelation,LHHGCorrelation1,HLLGEnergy,HLLGContrast,HLLGEntropy,HLLGHomogeneity1,HLLGHomogeneity2,HLLGCorrelation,HLLGSumAverage,HLLGVariance,HLLGDissimilarity,HLLGAutoCorrelation,HLLGCorrelation1,HLHGEnergy,HLHGContrast,HLHGEntropy,HLHGHomogeneity1,HLHGHomogeneity2,HLHGCorrelation,HLHGSumAverage,HLHGVariance,HLHGDissimilarity,HLHGAutoCorrelation,HLHGCorrelation1,HHLGEnergy,HHLGContrast,HHLGEntropy,HHLGHomogeneity1,HHLGHomogeneity2,HHLGCorrelation,HHLGSumAverage,HHLGVariance,HHLGDissimilarity,HHLGAutoCorrelation,HHLGCorrelation1,HHHGEnergy,HHHGContrast,HHHGEntropy,HHHGHomogeneity1,HHHGHomogeneity2,HHHGCorrelation,HHHGSumAverage,HHHGVariance,HHHGDissimilarity,HHHGAutoCorrelation,HHHGCorrelation1
20,21,25,0.000494,200.396871,11.748475,0.200506,0.118676,0.711218,0.004203,0.021124,9.942592,4987.327087,70381808.020341,0.000549,158.31725,11.588906,0.21777,0.133629,0.769745,0.004122,0.020927,8.785266,4824.278405,68795324.630586,0.000405,303.891737,12.089299,0.164017,0.088253,0.565052,0.003921,0.021279,12.71721,4324.609356,59672766.219133,0.000356,606.092141,12.214675,0.130358,0.065322,0.017911,0.003949,0.018834,18.210781,4190.961331,53418470.248689,0.000327,693.328585,12.318125,0.119348,0.057113,-0.061208,0.003933,0.019952,19.792891,4132.706991,55649186.973051,0.000307,704.469921,12.356264,0.123592,0.061335,-0.057072,0.003954,0.020343,19.834115,4177.240908,61390254.207947,0.000282,743.280801,12.45357,0.113159,0.052801,-0.061507,0.003932,0.021377,20.767635,4127.783169,63148500.651186,0.000295,702.396561,12.425461,0.123588,0.060919,3.6e-05,0.003934,0.021413,19.705597,4154.000832,64473604.913665,0.000293,687.556878,12.416174,0.117585,0.055457,-0.004192,0.003944,0.020878,19.805779,4173.463356,62646745.039663
21,22,26,0.000381,239.260332,12.029804,0.179227,0.099937,0.69171,0.004017,0.023555,11.188836,4597.745497,78977759.548758,0.000416,193.229463,11.902423,0.194007,0.112546,0.752795,0.004026,0.023781,10.044027,4643.251281,80865486.469824,0.000329,382.087729,12.240994,0.149858,0.078214,0.46767,0.003942,0.021873,14.465281,4337.942594,67100031.915242,0.000259,781.014592,12.51652,0.11437,0.054355,-0.034299,0.003943,0.023071,21.20018,4161.182244,70627369.507276,0.000252,816.547763,12.552883,0.109143,0.050687,-0.064439,0.003946,0.023422,21.902093,4155.779609,71554452.911449,0.000256,813.255814,12.53,0.113854,0.054618,-0.066745,0.003939,0.023277,21.681847,4140.395049,72240248.295242,0.000283,773.478579,12.456748,0.112805,0.052635,-0.056506,0.003929,0.022342,21.073234,4122.616501,64055985.265737,0.000264,775.412384,12.526699,0.117316,0.056677,-0.007436,0.00393,0.023427,20.947506,4142.645745,71349317.987918,0.000253,775.899114,12.555429,0.110097,0.05055,-0.009278,0.003922,0.023411,21.310246,4124.010064,71360221.438321
22,23,27,0.000522,135.616121,11.5319,0.221274,0.135722,0.811559,0.004232,0.021943,8.292817,5098.486366,80846211.351037,0.000446,133.971551,11.757857,0.221212,0.135651,0.860802,0.004868,0.029341,8.259688,6775.661817,146657654.742782,0.000417,108.837833,11.723434,0.219331,0.132537,0.874932,0.003898,0.026554,7.825875,4459.323028,103057356.548237,0.000325,486.663636,12.315925,0.149585,0.081717,0.299439,0.003928,0.021183,16.053571,4246.047795,62958454.611241,0.000313,570.127005,12.378557,0.137766,0.071506,0.179063,0.003927,0.021179,17.494322,4201.856002,62148715.760624,0.000312,578.455541,12.393049,0.146179,0.0803,0.191403,0.003909,0.021832,17.352608,4169.384603,64302730.194247,0.00031,587.25829,12.385076,0.136113,0.070061,0.157122,0.003943,0.021261,17.717498,4227.91838,63060030.540059,0.000291,681.98599,12.411606,0.129539,0.067847,0.015017,0.00394,0.021129,19.482462,4172.105268,63765098.811377,0.000303,673.235416,12.373641,0.126696,0.063853,-0.001515,0.003929,0.020517,19.337005,4143.17296,60600023.145679
23,24,28,0.000351,311.80141,12.178932,0.17017,0.094515,0.680528,0.004472,0.029568,12.679153,5696.827444,116116746.018707,0.000347,260.304,12.111198,0.179987,0.101396,0.736916,0.004327,0.029949,11.462851,5386.596278,123625287.644342,0.000307,347.160261,12.248371,0.152644,0.080383,0.589214,0.003855,0.025717,13.991215,4237.828801,80670380.586689,0.000297,879.274782,12.392256,0.11811,0.058247,-0.099098,0.00394,0.024454,21.835919,4128.943551,67310099.773075,0.000358,765.623956,12.215825,0.120534,0.057855,-0.082144,0.003968,0.021619,20.36466,4197.548582,55845432.840485,0.000336,732.037236,12.19578,0.121333,0.059455,-0.072567,0.00393,0.020846,20.193678,4120.686753,57701854.600102,0.000332,748.625303,12.208051,0.117751,0.056022,-0.087463,0.003937,0.020995,20.413491,4129.820767,57832329.639773,0.000286,775.020112,12.386769,0.121205,0.059513,0.017071,0.003955,0.023807,20.554951,4201.488352,71567501.585479,0.000283,761.20511,12.397808,0.115393,0.054407,0.008747,0.003882,0.023219,20.70857,4044.310859,66694109.585541
24,25,30,0.000467,150.873462,11.756835,0.215253,0.130967,0.820001,0.004055,0.025568,8.752758,4758.357693,86849188.632525,0.000502,126.92188,11.650624,0.22672,0.141044,0.847391,0.004049,0.02538,8.027021,4753.055426,87748145.917181,0.000304,308.272599,12.309858,0.157848,0.083452,0.612481,0.003932,0.024257,13.103951,4392.836551,81819055.942102,0.000294,669.738777,12.434676,0.1254,0.062232,0.042518,0.003925,0.021343,19.305321,4151.180535,63017633.997379,0.000283,725.025546,12.473091,0.114927,0.053811,-0.027075,0.003933,0.021546,20.448581,4142.108074,63019736.212687,0.000341,661.12701,12.30363,0.130879,0.066447,-0.005011,0.003931,0.020076,18.827983,4146.074816,55973321.793485,0.000293,714.415034,12.438873,0.117955,0.056111,-0.02457,0.003945,0.021287,20.099873,4169.467397,62161982.96334,0.000264,740.731081,12.541693,0.119899,0.058416,0.009743,0.003935,0.022817,20.38019,4159.385979,70963620.655588,0.000268,725.510758,12.520181,0.114412,0.053356,0.004386,0.003936,0.022227,20.430761,4159.026164,67534924.359526
25,26,32,0.000659,186.074495,11.363886,0.225047,0.141047,0.691488,0.004455,0.01836,9.018635,5535.200607,64840834.710996,0.00055,214.524774,11.619146,0.219039,0.136064,0.721172,0.004934,0.023418,9.605394,6811.172376,101771008.425911,0.000662,262.308293,11.732861,0.192966,0.114126,0.608066,0.003914,0.020402,11.217335,4315.704901,44228536.255476,0.000451,570.951274,11.979391,0.141579,0.074474,-0.01508,0.003942,0.01719,17.228241,4168.490821,45090070.658852,0.000322,707.463975,12.333557,0.121222,0.058705,-0.049982,0.003932,0.020566,19.823702,4133.706491,57622925.877868,0.000358,625.873908,12.174695,0.129644,0.065692,-0.030083,0.003944,0.018542,18.624394,4165.569152,53230026.321307,0.00031,722.902179,12.368634,0.117376,0.055749,-0.05321,0.003934,0.02096,20.217394,4137.279406,59740507.252668,0.000338,632.630891,12.242339,0.130904,0.06631,0.009965,0.003925,0.019451,18.539425,4136.926253,57385681.376881,0.000297,693.669112,12.394435,0.120243,0.0576,0.003177,0.003936,0.021208,19.655059,4159.28199,63040899.964881
26,27,33,0.000381,158.351107,11.883146,0.194961,0.111896,0.81533,0.004106,0.026132,9.391857,4875.641427,99685483.361023,0.000366,152.283043,11.943549,0.197802,0.114183,0.84268,0.004409,0.029469,9.179007,5624.020933,132907887.23111,0.000287,263.644342,12.262777,0.156884,0.081429,0.682719,0.003954,0.025333,12.473442,4480.360347,92896644.532864,0.000257,792.412194,12.531179,0.115404,0.055575,-0.052229,0.00395,0.023012,21.282399,4169.808977,70911234.057046,0.000261,793.797515,12.543923,0.111644,0.052032,-0.050296,0.003934,0.023086,21.424809,4135.698055,68496832.120949,0.000313,695.227166,12.332804,0.1251,0.062198,-0.031965,0.003936,0.02059,19.554597,4147.603036,59215267.1389,0.000284,742.346137,12.437579,0.114834,0.053936,-0.048532,0.003922,0.021617,20.624307,4112.870382,62852821.785524,0.00025,776.5351,12.575744,0.117396,0.05688,0.003869,0.003935,0.023725,20.976777,4157.686564,75503429.796423,0.000249,779.720689,12.592331,0.111213,0.051318,0.001486,0.003928,0.023796,21.250852,4141.496828,72952697.762117
27,28,35,0.000378,474.817148,11.910949,0.146975,0.077814,0.506526,0.004504,0.029597,16.015074,5692.019937,94229713.708519,0.000374,450.539446,11.892407,0.155668,0.084459,0.57519,0.004682,0.032507,15.313344,6191.116682,113015662.58241,0.000342,460.510367,11.977019,0.133512,0.065263,0.454083,0.003888,0.025799,16.278131,4249.598005,70451401.381976,0.000348,826.337599,11.988409,0.122293,0.060202,0.011741,0.003867,0.025541,20.885011,4018.654089,60231066.147638,0.000343,752.917781,11.97565,0.115206,0.05394,-0.015091,0.003819,0.022655,20.666735,3909.224759,57904823.415784,0.00029,998.580622,12.226743,0.105667,0.049634,-0.075308,0.00378,0.028511,24.196987,3802.43116,70192238.487429,0.000393,754.580586,11.830432,0.11885,0.057306,-0.050477,0.003955,0.021895,20.312857,4181.232574,53093048.381802,0.000348,773.977322,11.979139,0.119113,0.057302,0.007004,0.003848,0.023472,20.662611,3971.52976,61437221.379091,0.000366,710.643752,11.917886,0.117566,0.055816,0.012009,0.003923,0.021632,20.142287,4129.930346,57429582.630962
28,29,36,0.000291,239.50403,12.27056,0.175802,0.097972,0.799319,0.004571,0.036396,11.465822,6086.356067,170208819.377661,0.0003,205.506507,12.220705,0.184273,0.104288,0.833907,0.004771,0.037729,10.605808,6625.195556,202218828.523198,0.00027,313.971484,12.369027,0.150025,0.076861,0.616108,0.003897,0.02494,13.526452,4328.305724,88118435.645819,0.000265,775.21887,12.552384,0.11781,0.056905,-0.0244,0.003919,0.023111,20.8703,4113.608723,68511425.758354,0.000257,781.106679,12.550752,0.109973,0.050554,-0.053355,0.003943,0.02264,21.398835,4153.134626,68874229.709233,0.000264,807.924066,12.551174,0.117875,0.057763,-0.062158,0.003921,0.023232,21.32464,4103.604605,69541087.740926,0.000252,839.09814,12.599801,0.109176,0.05044,-0.086066,0.003941,0.023595,22.07186,4136.419672,71673893.347433,0.000245,790.533234,12.620162,0.116869,0.056594,0.00311,0.003939,0.024183,21.118422,4165.271996,77495193.335547,0.000249,782.093816,12.614175,0.111804,0.051855,0.001089,0.003933,0.023883,21.212506,4152.293431,73642637.718989
29,30,37,0.000397,183.836495,11.877593,0.179964,0.099119,0.765689,0.00395,0.023918,10.333891,4488.30661,76998223.226819,0.00046,141.05901,11.689468,0.195925,0.112062,0.815446,0.004031,0.023299,9.06811,4672.585534,76965395.066733,0.000319,264.093216,12.152214,0.160961,0.08498,0.684867,0.004039,0.025576,12.326644,4666.206122,92094829.393702,0.000281,782.673164,12.394285,0.116135,0.055885,-0.063939,0.003955,0.022495,21.135294,4175.302319,67218693.832861,0.000298,699.73766,12.300365,0.115646,0.054166,-0.023288,0.0039,0.020889,20.128953,4075.897627,60405605.67397,0.000291,743.967534,12.341912,0.11842,0.057884,-0.034629,0.003936,0.021952,20.620934,4146.161406,64364558.545872,0.000266,758.942118,12.392755,0.10892,0.049914,-0.058901,0.003956,0.021898,21.297855,4179.416026,68511510.927767,0.000279,764.838761,12.425279,0.119138,0.059028,-0.005316,0.003856,0.023105,20.943587,3988.195118,66508217.043681,0.000317,666.539716,12.224445,0.116792,0.054686,-0.01315,0.003942,0.01999,19.697993,4166.53446,57826485.391245
30,31,38,0.000295,250.225555,12.109234,0.164076,0.087899,0.784269,0.003838,0.035104,12.036909,4403.555661,133892080.73189,0.000336,197.098458,11.918848,0.178006,0.099798,0.816934,0.00334,0.032776,10.741956,3433.816419,92793404.230976,0.00064,263.970831,11.481841,0.186653,0.109098,0.590086,0.004095,0.019694,11.51293,4691.699215,49937399.193897,0.00034,757.285333,12.111827,0.126388,0.064361,-0.032154,0.003831,0.022492,20.270032,3928.590599,57939982.939277,0.000457,695.107928,11.865403,0.131106,0.06643,-0.049369,0.003949,0.020302,19.100265,4170.177522,48286061.451128,0.000385,630.336621,11.916173,0.131583,0.067321,0.002474,0.003937,0.019278,18.581303,4160.643849,53690662.756689,0.0004,672.449352,11.918598,0.128511,0.064339,-0.03261,0.003969,0.019929,19.068132,4218.035636,52589915.535164,0.000379,699.839432,11.998842,0.131705,0.069113,-0.017547,0.003945,0.020718,19.548291,4167.662743,55406720.426722,0.000471,639.773629,11.8336,0.131925,0.066428,-0.004392,0.003957,0.019298,18.457046,4199.236882,46969822.261052
31,32,39,0.000374,204.754544,12.014419,0.188188,0.107916,0.753593,0.004008,0.025316,10.464271,4625.476617,87401771.122949,0.000388,180.951248,11.93905,0.195813,0.114241,0.779991,0.004011,0.025046,9.833014,4638.308013,88953340.549057,0.000331,269.548919,12.198721,0.16597,0.089879,0.653578,0.00397,0.023716,12.273538,4484.232903,79144328.530136,0.000407,606.172806,12.103138,0.137503,0.071555,-0.034092,0.003932,0.01791,17.920966,4140.351999,48508615.809406,0.000354,665.160844,12.229981,0.123332,0.059818,-0.065522,0.003931,0.019065,19.219442,4127.245228,52687698.038746,0.000333,675.696849,12.325956,0.131015,0.0671,-0.003808,0.003932,0.020553,19.038731,4148.414928,57577843.997039,0.000324,704.194732,12.350537,0.122908,0.059793,-0.03855,0.00394,0.020708,19.624876,4154.620168,58020371.503417,0.000308,712.267681,12.403412,0.125213,0.062703,-0.018022,0.003932,0.021329,19.818712,4142.813052,61113736.56446,0.000328,681.990684,12.3375,0.121802,0.058723,-0.016668,0.003942,0.020463,19.498031,4166.509385,56679675.355621
32,33,1001,0.000508,120.828,11.668998,0.225413,0.139511,0.850003,0.003956,0.02456,7.937476,4543.848419,77071082.385788,0.000562,87.426328,11.493625,0.245965,0.157997,0.893385,0.003957,0.025015,6.811813,4569.450618,82641525.142959,0.000502,134.741129,11.657371,0.214249,0.129059,0.803542,0.003987,0.020914,8.44651,4541.777414,70243050.487019,0.000301,532.500341,12.414464,0.147065,0.081081,0.255695,0.00393,0.021832,16.862919,4237.980386,66655233.237311,0.000328,526.310447,12.339176,0.141964,0.074343,0.225264,0.003949,0.02073,16.744309,4263.209608,61268273.178532,0.00037,482.233891,12.176196,0.155277,0.086919,0.221827,0.003912,0.018909,15.740349,4176.078908,54232313.503481,0.000387,499.59536,12.179558,0.149236,0.079672,0.202035,0.003943,0.019102,15.968655,4236.854413,53261133.962751,0.000299,669.223998,12.410612,0.133069,0.071467,0.023993,0.003931,0.020926,19.236169,4156.725014,61900698.936509,0.000327,631.298628,12.312483,0.129264,0.065252,0.021002,0.003935,0.01968,18.647146,4164.09032,56806314.206741
33,34,1002,0.001114,240.213655,11.261233,0.230119,0.15032,0.694899,0.004785,0.023932,10.004826,6417.245625,52271783.718217,0.000915,249.529605,11.522459,0.223746,0.145436,0.738277,0.005142,0.029034,10.374416,7447.125363,78331895.371631,0.000533,244.13129,11.875644,0.197525,0.117905,0.667396,0.003911,0.022317,10.823414,4349.461228,60469061.689852,0.00058,452.664289,11.633992,0.153425,0.08248,0.028758,0.003942,0.014195,15.123067,4177.544469,36397747.849187,0.000484,538.738611,11.884279,0.138334,0.070167,-0.012474,0.00393,0.01622,16.812904,4141.305765,41107871.96348,0.000664,472.423287,11.560217,0.158245,0.086872,-0.018399,0.003956,0.014166,15.148944,4196.587485,34192787.590709,0.000556,558.342459,11.812978,0.144045,0.074879,-0.050527,0.003933,0.016229,16.732814,4137.999924,38402122.666103,0.000476,541.016961,11.895608,0.14494,0.076257,0.006723,0.003929,0.016557,16.579506,4143.943713,44003851.726639,0.000498,525.915427,11.871555,0.142944,0.073693,0.011829,0.003937,0.016196,16.424933,4162.368833,42217435.638984
34,35,1003,0.000515,233.921439,11.710145,0.198788,0.118141,0.62542,0.004159,0.019038,10.562953,4837.755358,62231037.869723,0.000501,219.290927,11.770157,0.20019,0.11921,0.688938,0.004314,0.02143,10.299543,5237.026876,73421513.830541,0.000414,323.10035,12.022101,0.165766,0.09034,0.513544,0.003894,0.020218,12.957875,4239.041798,56564556.730777,0.000382,616.436927,12.13168,0.1337,0.067782,-0.004618,0.003966,0.018735,18.054928,4220.524846,51232890.825677,0.000362,630.893307,12.176492,0.126557,0.062495,-0.024338,0.003944,0.01881,18.66271,4168.252288,51582672.191996,0.000395,615.292074,12.08109,0.134052,0.069018,-0.041496,0.003959,0.018052,18.192271,4195.203832,48878837.318136,0.000354,650.188661,12.211137,0.122919,0.059392,-0.037491,0.003919,0.019126,19.088735,4111.851944,51988143.724904,0.000355,639.843244,12.218228,0.13258,0.067897,0.008119,0.003929,0.019614,18.526016,4144.869044,55511982.089442,0.000341,623.357787,12.22262,0.125564,0.061484,0.009818,0.003931,0.019135,18.639774,4150.487971,55234169.410145
35,36,1004,0.000713,280.391205,11.53781,0.197099,0.118376,0.660582,0.00497,0.025127,11.327824,6901.362373,66541653.317535,0.000754,225.595214,11.456392,0.212525,0.132081,0.719788,0.00484,0.024512,10.119853,6576.715754,67810208.148222,0.000463,326.538889,12.011248,0.168132,0.093458,0.534836,0.003823,0.021387,13.088796,4110.243216,52257516.042034,0.000354,663.210478,12.201137,0.129047,0.065281,-0.015827,0.003951,0.019914,18.986153,4185.330384,54467760.871732,0.000331,702.595828,12.284447,0.120867,0.05772,-0.039425,0.003964,0.020627,19.711718,4204.54037,57570165.380172,0.000348,715.876635,12.219235,0.124508,0.061737,-0.069431,0.003927,0.020482,19.673529,4117.356878,54763842.929363,0.000283,813.86134,12.471059,0.112845,0.053235,-0.075181,0.003955,0.023112,21.594589,4170.735421,65867764.747544,0.000292,729.121226,12.408685,0.124728,0.062174,0.016124,0.003938,0.022451,19.935127,4165.198181,67909817.482027,0.000288,718.723701,12.420385,0.118243,0.0562,0.015116,0.003931,0.02216,20.114671,4152.395565,66069112.858379
36,37,1005,0.0002,438.095101,12.64433,0.137687,0.069884,0.569056,0.003927,0.031012,16.010464,4428.68284,127752065.425473,0.000246,285.367075,12.360642,0.15632,0.082539,0.693761,0.004085,0.028465,13.009366,4803.646338,123079333.649378,0.000245,521.840239,12.579984,0.129151,0.063512,0.370493,0.003943,0.025283,17.39205,4326.492874,83344677.738064,0.000247,640.313742,12.604904,0.122959,0.059496,0.215138,0.003948,0.02489,19.005346,4271.771227,78465707.492284,0.000232,753.476234,12.650099,0.110339,0.050799,0.069496,0.003939,0.024698,21.120564,4192.559489,77354591.838742,0.000225,701.931055,12.690184,0.117514,0.055703,0.167737,0.003949,0.025748,20.049571,4257.541884,85628832.34531,0.000216,785.657868,12.700635,0.106456,0.048344,0.049993,0.00394,0.025226,21.792534,4186.500166,82239614.640292,0.000206,834.174987,12.744087,0.10376,0.046596,0.015289,0.003925,0.025847,22.517323,4142.117115,85463246.335375,0.000205,848.841779,12.743287,0.099859,0.043602,-0.005532,0.003935,0.025771,22.91914,4155.250381,84896859.340625
37,38,1006,0.000249,298.440201,12.401679,0.164147,0.089217,0.761909,0.003318,0.038018,12.780576,3428.471344,113819413.465773,0.000272,254.924388,12.322421,0.170642,0.09407,0.793166,0.003608,0.03751,11.926804,3981.227232,119751459.992238,0.000294,385.849915,12.245542,0.140864,0.070528,0.501008,0.003958,0.023593,14.903022,4398.512415,77112237.429393,0.000232,851.948116,12.600721,0.111267,0.052631,0.007987,0.003941,0.026213,22.212724,4171.778533,83240518.156838,0.000262,846.116919,12.467786,0.108295,0.049988,-0.077327,0.003897,0.024011,22.220206,4047.515627,69214210.119354,0.000228,805.032157,12.557174,0.109463,0.051278,0.023072,0.003939,0.025152,21.915271,4174.827905,82063976.790258,0.000239,828.010371,12.533213,0.103911,0.046539,-0.030707,0.00396,0.024515,22.358309,4197.435135,76923748.982183,0.000224,848.51207,12.590874,0.109771,0.051304,0.018821,0.003979,0.026175,22.228688,4254.142382,88751623.383159,0.000238,821.012794,12.549479,0.106641,0.048726,0.000628,0.003961,0.024916,22.086125,4209.943555,79370736.006207
38,39,1007,0.001778,226.577843,10.794218,0.264093,0.185132,0.725457,0.004248,0.025138,9.159383,5141.606878,30326770.213992,0.002085,176.618322,10.731047,0.292345,0.21885,0.78602,0.004412,0.025166,8.210795,5549.225195,36211810.947111,0.00095,375.544664,11.579912,0.191912,0.11597,0.382878,0.003891,0.018554,12.877824,4180.862966,32081390.949128,0.001201,391.349048,11.262032,0.19837,0.121324,0.241285,0.00385,0.015717,12.62958,4039.716452,25012553.681178,0.000713,523.055434,11.70526,0.159625,0.087566,0.065034,0.003953,0.017067,15.563267,4212.202679,34278175.336715,0.000877,435.300944,11.559182,0.178476,0.103602,0.220641,0.003879,0.017023,13.881627,4099.78974,30592068.841417,0.00048,570.337201,12.023549,0.140723,0.072647,0.052835,0.003947,0.018377,17.124057,4197.190448,43769227.097451,0.000608,537.730871,11.809644,0.153845,0.083169,0.03675,0.003947,0.017034,16.074207,4192.704185,38230972.307439,0.00044,640.459681,12.131389,0.134715,0.068475,-0.002509,0.003934,0.01948,18.23935,4154.02412,46791659.039199
39,40,1008,0.001007,209.588783,11.03799,0.231772,0.148815,0.602334,0.004508,0.016077,9.29611,5614.954844,42118118.599507,0.001073,185.06253,11.050994,0.257931,0.176661,0.713863,0.00486,0.019741,8.540533,6571.985199,57893175.769413,0.000592,402.470758,11.897169,0.171508,0.097093,0.366611,0.003901,0.019344,13.815612,4200.615208,42230935.464034,0.000797,410.340434,11.561829,0.176248,0.10102,0.214427,0.003933,0.015926,13.64211,4208.19555,32527739.883965,0.000491,530.013698,11.968636,0.143332,0.074044,0.086052,0.003934,0.017686,16.467923,4178.656079,42278147.563419,0.0006,446.882557,11.812894,0.16095,0.087974,0.226535,0.003914,0.017618,14.635585,4178.463065,38488763.219536,0.000337,611.575484,12.294239,0.126077,0.061381,0.075936,0.003966,0.020199,18.420503,4248.320604,56583764.548451,0.000506,550.75502,11.942405,0.143375,0.074278,0.029156,0.003903,0.017302,16.69915,4096.722003,41268381.795424,0.000369,638.220271,12.226881,0.125565,0.060947,0.002048,0.003934,0.019528,18.684813,4155.633129,51397654.326794
40,41,1009,0.000406,169.388017,11.877799,0.206739,0.123031,0.848415,0.004875,0.034111,9.280324,6852.755593,171914713.524568,0.000448,132.636709,11.715675,0.219018,0.133118,0.87738,0.00479,0.033018,8.327402,6633.578486,163325654.975633,0.000469,129.917479,11.634182,0.210733,0.124881,0.837091,0.003979,0.024255,8.382587,4582.084017,82907655.298893,0.000289,541.828441,12.380092,0.140628,0.074383,0.308018,0.003967,0.023871,17.13383,4345.038888,73690850.660776,0.000384,490.257481,12.058317,0.146132,0.077424,0.200072,0.003927,0.018742,16.080116,4201.461945,52273297.234707,0.000368,469.756255,12.101093,0.152104,0.083648,0.273535,0.00394,0.019759,15.726666,4256.705618,56907313.032053,0.000305,607.643804,12.347989,0.136118,0.070081,0.172994,0.003916,0.022418,17.871733,4180.00087,65828733.881245,0.000271,748.509465,12.455948,0.122639,0.063043,0.027099,0.003936,0.023426,20.626546,4168.624051,69494502.12716,0.000332,625.653463,12.208142,0.128139,0.064627,0.033991,0.003952,0.019732,18.707091,4202.429551,56967947.215872
41,42,1010,0.000439,228.99657,11.990637,0.20954,0.130319,0.837586,0.004387,0.042951,10.449943,5756.586606,144391647.910345,0.000469,176.665958,11.833341,0.222513,0.14202,0.868124,0.004446,0.040828,9.292503,5886.955417,152222125.767677,0.000348,288.816724,12.198506,0.169047,0.093458,0.646919,0.003915,0.024914,12.516597,4377.164838,78763745.095049,0.000476,616.09316,12.069678,0.148337,0.080526,0.04856,0.003925,0.019773,17.373801,4151.630722,45569936.051121,0.000391,636.8003,12.176945,0.132857,0.067149,0.009002,0.003934,0.019628,18.341432,4158.001037,50910075.579629,0.000389,705.557475,12.283178,0.136816,0.071881,0.023901,0.003928,0.022049,18.997561,4149.235412,53739638.933331,0.000311,733.694449,12.404953,0.119833,0.057617,-0.003143,0.003939,0.022318,20.185001,4163.607145,60909021.214833,0.000324,727.49549,12.383256,0.129198,0.066163,0.003219,0.003933,0.022208,19.77798,4152.871812,62179631.352462,0.000294,741.356339,12.443163,0.117911,0.056092,-0.007116,0.003945,0.022383,20.383296,4173.507611,64897672.394693
42,43,1012,0.000185,386.150754,12.776421,0.147698,0.076704,0.701319,0.003958,0.039402,14.74581,4657.12812,196946545.263611,0.000213,308.154043,12.600046,0.157306,0.083438,0.740712,0.004008,0.036265,13.229049,4751.48369,172222725.989473,0.000275,298.036013,12.340745,0.155733,0.081751,0.654152,0.003939,0.026289,13.10882,4447.540262,95032600.082168,0.00031,756.239116,12.457453,0.131554,0.069002,-0.006385,0.003923,0.022953,20.016961,4129.415609,63434023.647217,0.00027,790.382688,12.559169,0.118244,0.057252,-0.017712,0.003951,0.023722,20.988172,4184.744591,70345120.049883,0.000261,760.766424,12.569074,0.125696,0.063657,0.031935,0.003908,0.024002,20.377737,4112.101091,73046532.100956,0.000236,831.633196,12.666051,0.112666,0.05342,-0.012625,0.00393,0.025084,21.817551,4140.767805,77864246.331213,0.000304,757.328852,12.470783,0.127128,0.06457,0.003896,0.003952,0.023148,20.188743,4193.835733,65690336.72897,0.000263,788.445416,12.57517,0.115382,0.054809,0.000704,0.003919,0.02402,21.075418,4122.114082,70849926.27456
43,44,1013,0.000319,306.547431,12.253882,0.168738,0.092944,0.69446,0.004668,0.030486,12.662254,6194.94779,133218470.881039,0.000336,238.106174,12.125522,0.181911,0.10263,0.754641,0.004624,0.029501,11.124243,6104.093404,139856998.34942,0.00032,341.322272,12.216652,0.155623,0.082029,0.54727,0.003866,0.022923,13.6074,4217.960474,72688259.434111,0.00027,755.870079,12.499374,0.119721,0.058907,0.023389,0.003926,0.023588,20.655628,4145.866986,67872475.921322,0.000291,682.803914,12.358477,0.116708,0.05496,0.008338,0.003955,0.02099,19.8755,4200.741534,62534681.266599,0.000277,761.357409,12.435825,0.119234,0.058543,-0.04006,0.003917,0.022325,20.768274,4103.59543,66250114.564922,0.00028,748.395282,12.432197,0.113677,0.053382,-0.039028,0.003952,0.021958,20.815843,4177.274572,65091295.378648,0.000263,779.916246,12.509577,0.119521,0.058606,-0.002475,0.003904,0.023638,20.884245,4087.751648,72290014.312774,0.00032,668.359143,12.280269,0.123322,0.059981,-0.000675,0.003966,0.020302,19.264086,4219.892485,60314372.591018
