,Num,Dnum,ROIGEnergy,ROIGContrast,ROIGEntropy,ROIGHomogeneity1,ROIGHomogeneity2,ROIGCorrelation,ROIGSumAverage,ROIGVariance,ROIGDissimilarity,ROIGAutoCorrelation,ROIGCorrelation1,LLLGEnergy,LLLGContrast,LLLGEntropy,LLLGHomogeneity1,LLLGHomogeneity2,LLLGCorrelation,LLLGSumAverage,LLLGVariance,LLLGDissimilarity,LLLGAutoCorrelation,LLLGCorrelation1,LLHGEnergy,LLHGContrast,LLHGEntropy,LLHGHomogeneity1,LLHGHomogeneity2,LLHGCorrelation,LLHGSumAverage,LLHGVariance,LLHGDissimilarity,LLHGAutoCorrelation,LLHGCorrelation1,LHLGEnergy,LHLGContrast,LHLGEntropy,LHLGHomogeneity1,LHLGHomogeneity2,LHLGCorrelation,LHLGSumAverage,LHLGVariance,LHLGDissimilarity,LHLGAutoCorrelation,LHLGCorrelation1,LHHGEnergy,LHHGContrast,LHHGEntropy,LHHGHomogeneity1,LHHGHomogeneity2,LHHGCorrelation,LHHGSumAverage,LHHGVariance,LHHGDissimilarity,LHHGAutoCorrelation,LHHGCorrelation1,HLLGEnergy,HLLGContrast,HLLGEntropy,HLLGHomogeneity1,HLLGHomogeneity2,HLLGCorrelation,HLLGSumAverage,HLLGVariance,HLLGDissimilarity,HLLGAutoCorrelation,HLLGCorrelation1,HLHGEnergy,HLHGContrast,HLHGEntropy,HLHGHomogeneity1,HLHGHomogeneity2,HLHGCorrelation,HLHGSumAverage,HLHGVariance,HLHGDissimilarity,HLHGAutoCorrelation,HLHGCorrelation1,HHLGEnergy,HHLGContrast,HHLGEntropy,HHLGHomogeneity1,HHLGHomogeneity2,HHLGCorrelation,HHLGSumAverage,HHLGVariance,HHLGDissimilarity,HHLGAutoCorrelation,HHLGCorrelation1,HHHGEnergy,HHHGContrast,HHHGEntropy,HHHGHomogeneity1,HHHGHomogeneity2,HHHGCorrelation,HHHGSumAverage,HHHGVariance,HHHGDissimilarity,HHHGAutoCorrelation,HHHGCorrelation1
22,23,27,0.00117,70.545557,10.270779,0.248311,0.158247,0.652043,0.007887,0.02474,6.345713,1109.55488,5426406.250933,0.001399,46.15758,10.017795,0.282465,0.191017,0.771913,0.007884,0.0247,5.122221,1120.82429,5534561.611695,0.001143,152.541753,10.444483,0.197136,0.114205,0.113337,0.007967,0.021001,9.306326,1074.546866,4053867.006461,0.001108,149.413458,10.479386,0.199911,0.11667,0.157454,0.007958,0.021647,9.174952,1076.585731,4244363.293726,0.001021,181.315996,10.549687,0.17971,0.099268,-0.000848,0.007927,0.022114,10.33749,1054.168151,4314257.541744,0.001173,153.193135,10.432531,0.201558,0.118519,0.109841,0.007946,0.021007,9.219625,1068.627059,3989316.940452,0.00107,179.381662,10.510961,0.181718,0.101006,-0.010779,0.007942,0.021664,10.240675,1057.234214,4154129.474825,0.001094,176.139018,10.492899,0.185289,0.104377,0.00063,0.007935,0.021514,10.089604,1056.316997,4068850.347099,0.000979,187.350119,10.58317,0.174559,0.094885,-0.016262,0.007936,0.022503,10.603869,1055.083231,4429269.716454
23,24,28,0.00126,66.587382,10.211797,0.254674,0.164272,0.698783,0.007401,0.02693,6.127532,995.937797,5050480.709284,0.001715,36.81687,9.802583,0.309998,0.219202,0.832278,0.007506,0.026789,4.452443,1036.448595,5234538.665502,0.001022,179.610057,10.553588,0.183466,0.102673,0.049276,0.008035,0.023076,10.22187,1087.899802,4581011.918859,0.001331,159.414973,10.333728,0.205051,0.122555,0.057963,0.00787,0.020666,9.297304,1044.1135,3626235.019634,0.000928,196.829558,10.626086,0.174384,0.095432,-0.010819,0.007967,0.023776,10.819615,1063.845816,4847243.99447,0.001513,135.600982,10.116652,0.208411,0.123698,0.055307,0.007925,0.017542,8.673193,1057.826457,3130330.101177,0.001139,167.684276,10.382924,0.184375,0.103024,-0.011716,0.007977,0.020201,9.948766,1066.453683,3922752.34389,0.001462,153.675083,10.19396,0.200473,0.117092,-0.000534,0.007942,0.018749,9.229157,1058.108314,3220924.79352,0.000982,188.083447,10.559103,0.171359,0.091653,-0.013129,0.007977,0.022684,10.681047,1066.364732,4436792.929992
24,25,30,0.001085,68.683295,10.2902,0.255074,0.165702,0.675843,0.007896,0.025864,6.214876,1117.543,6359471.718458,0.001269,45.297423,10.048507,0.286945,0.19646,0.787691,0.007897,0.026048,5.063427,1130.434541,6518180.119283,0.001189,156.141128,10.472137,0.201587,0.118731,0.133561,0.007963,0.022002,9.279329,1075.793533,4058053.531383,0.001171,149.430918,10.486216,0.204486,0.121135,0.186779,0.00797,0.022427,9.073066,1082.960162,4176347.915635,0.001141,173.924508,10.472449,0.187542,0.106202,0.008006,0.007938,0.021402,9.979147,1057.795414,3981679.804034,0.00116,164.186448,10.501517,0.201216,0.119047,0.102156,0.007968,0.022324,9.473761,1074.436115,4150531.284438,0.001127,182.835518,10.515495,0.185907,0.105232,-0.007869,0.007937,0.022145,10.214322,1056.236981,4050865.872074,0.001092,183.362768,10.542672,0.18597,0.105493,0.001653,0.007934,0.022424,10.243428,1056.213992,4180454.881639,0.00108,185.647955,10.541882,0.181244,0.10101,-0.013916,0.007928,0.022352,10.396749,1053.321032,4123891.620526
25,26,32,0.002707,48.62212,9.431937,0.31257,0.224383,0.641623,0.007642,0.016545,4.784145,1023.224214,2527229.946572,0.003557,33.219011,9.113542,0.37181,0.291814,0.752647,0.007694,0.016382,3.756727,1043.562468,2629910.583909,0.001918,114.326779,9.877684,0.223548,0.137015,0.088836,0.007959,0.015318,7.847864,1068.4113,2619319.465054,0.002319,109.644297,9.799412,0.242317,0.155875,0.168324,0.007949,0.016083,7.40203,1071.044348,2404229.64136,0.001374,151.674038,10.229887,0.196636,0.113189,-0.003727,0.007919,0.018445,9.258881,1051.908746,3336750.026708,0.002061,107.54046,9.825435,0.234864,0.147453,0.14824,0.007957,0.015408,7.437352,1071.522284,2531719.654998,0.001605,137.892229,10.055417,0.205889,0.121087,-0.008302,0.007909,0.016696,8.7292,1048.813829,2914179.533801,0.001685,140.195877,10.055954,0.209457,0.124612,0.002767,0.007906,0.017159,8.696207,1048.928295,2841191.96721,0.001383,152.335881,10.216194,0.195311,0.111901,-0.014811,0.007936,0.018317,9.285413,1055.5838,3290315.151004
26,27,33,0.001229,54.214001,10.145241,0.268837,0.177476,0.743749,0.008126,0.025809,5.554338,1186.528634,6408414.291219,0.001389,38.916108,9.984575,0.298711,0.207072,0.829543,0.008495,0.027872,4.662869,1305.442177,7734258.536668,0.001203,138.647677,10.357155,0.201194,0.117039,0.159177,0.008004,0.020127,8.889891,1087.918408,3933238.958235,0.001089,140.783839,10.468348,0.20104,0.117276,0.210858,0.00803,0.021768,8.979424,1100.625939,4416695.125453,0.000994,180.612431,10.559823,0.17863,0.098179,0.0175,0.00792,0.022444,10.34559,1053.886469,4418470.206568,0.00104,167.772701,10.561434,0.194498,0.112481,0.113158,0.007974,0.023091,9.691505,1077.455311,4507351.65079,0.001014,185.240557,10.558222,0.177794,0.097501,-0.00515,0.007955,0.022502,10.44591,1061.163813,4378966.137235,0.000945,192.517747,10.635262,0.176405,0.097072,0.003305,0.00792,0.023579,10.685836,1052.58242,4624338.407514,0.000988,185.194939,10.556681,0.174366,0.094451,-0.014447,0.00791,0.022285,10.553313,1048.513574,4370567.35205
27,28,35,0.001225,101.603839,10.216892,0.236518,0.149816,0.487763,0.006179,0.024159,7.351171,688.713666,3021062.717821,0.001352,86.067322,10.114853,0.253897,0.167456,0.559416,0.006092,0.023837,6.725827,677.165371,2904669.168983,0.001467,142.745962,10.134053,0.204337,0.119602,0.076194,0.007858,0.018861,8.863975,1041.744953,3204090.303494,0.001442,144.894577,10.160492,0.204862,0.121499,0.056773,0.008014,0.018815,8.994499,1082.244022,3385426.216804,0.00112,185.659941,10.417253,0.182618,0.10216,-0.019074,0.008113,0.022195,10.343211,1102.304324,4297976.446615,0.002213,113.804495,9.706366,0.229216,0.142284,0.09341,0.007705,0.015337,7.721095,1001.992451,2239563.788667,0.001542,145.294932,10.061974,0.197974,0.113753,-0.00224,0.007921,0.017646,9.072856,1052.30623,3020783.317426,0.00149,156.358677,10.139872,0.201616,0.118301,0.014792,0.007959,0.019338,9.240763,1063.908268,3226298.740786,0.001305,154.073978,10.17707,0.190698,0.10829,-0.019748,0.007898,0.018528,9.503245,1045.40691,3435097.003037
28,29,36,0.000961,146.397507,10.754894,0.215505,0.135632,0.557543,0.005954,0.040381,9.053513,687.046655,5141208.651789,0.000965,139.210018,10.745004,0.218869,0.138888,0.58138,0.005933,0.040593,8.83831,687.319601,5326514.078901,0.001064,197.300992,10.641446,0.185776,0.106694,0.016115,0.007985,0.024475,10.594771,1071.223365,4528510.051358,0.001167,188.032582,10.574553,0.192094,0.112712,0.029501,0.007984,0.023649,10.261466,1072.310359,4229598.048337,0.00104,191.461612,10.590889,0.180912,0.101241,-0.012166,0.007907,0.023089,10.537649,1047.667906,4330382.655739,0.001067,197.592357,10.62392,0.184958,0.105761,-0.003967,0.007941,0.024023,10.595776,1057.454994,4407330.69982,0.001065,186.24204,10.551431,0.183527,0.10352,-0.009951,0.007973,0.022511,10.376642,1065.610503,4317517.472227,0.001032,193.514502,10.598736,0.180301,0.101075,-0.017269,0.007988,0.023224,10.627211,1068.785164,4413810.926358,0.001188,167.058897,10.392194,0.187765,0.106301,-0.012989,0.007914,0.02013,9.848745,1049.827559,3746175.930127
29,30,37,0.001438,82.006062,10.093582,0.241606,0.15157,0.506988,0.007364,0.020258,6.69017,951.777522,3367405.19079,0.001559,73.402145,9.98926,0.2523,0.161969,0.540576,0.007502,0.019453,6.28392,987.28735,3346938.211401,0.001205,167.708576,10.347373,0.184854,0.103234,-0.02568,0.008024,0.019953,9.917761,1077.96684,3812105.676313,0.001473,142.930189,10.108759,0.198667,0.114617,-0.006754,0.008166,0.017337,9.031461,1118.39599,3317155.471789,0.001174,164.542076,10.356079,0.187063,0.105203,-0.004663,0.007912,0.019979,9.782627,1049.74945,3812501.529692,0.001328,157.456043,10.234737,0.19055,0.107498,-0.02578,0.00789,0.018744,9.490631,1042.407964,3379173.008586,0.001045,177.105314,10.474812,0.179122,0.098223,-0.006534,0.00803,0.021464,10.238475,1081.155206,4352049.051795,0.001482,136.259093,10.044514,0.197894,0.113348,-0.023582,0.007881,0.016255,8.876298,1040.405931,3022352.227976,0.001558,130.543777,9.994505,0.203186,0.118293,-0.010308,0.007899,0.01579,8.6462,1046.141735,2915012.624521
30,31,38,0.001388,103.217163,10.154377,0.229762,0.142221,0.443054,0.009527,0.022606,7.469355,1563.818393,5426845.226399,0.001415,100.804919,10.137611,0.233931,0.145945,0.469706,0.009665,0.023188,7.32111,1611.861108,5625023.839697,0.001012,189.250769,10.525722,0.176138,0.096594,-0.004144,0.007959,0.022999,10.598689,1062.416982,4462911.768548,0.00118,169.543253,10.394117,0.188295,0.1064,0.046361,0.007896,0.021716,9.831809,1050.155542,3899400.792654,0.000949,191.346932,10.571017,0.17296,0.09311,0.001378,0.00803,0.023354,10.694662,1081.698724,4832927.890161,0.00102,190.741831,10.531355,0.176417,0.096522,-0.00902,0.007953,0.023067,10.583376,1060.181698,4443928.977325,0.000972,192.223686,10.556239,0.172991,0.093392,-0.009067,0.007968,0.023205,10.711829,1064.092642,4623425.323869,0.001083,182.05991,10.436702,0.178792,0.098323,-0.019758,0.007962,0.021793,10.355335,1061.893652,4095655.506571,0.00088,197.787007,10.628819,0.16478,0.086028,-0.01043,0.007759,0.023918,11.053148,1009.131492,4756391.033205
31,32,39,0.000973,84.506174,10.54187,0.250032,0.163453,0.750125,0.006841,0.041269,6.783465,911.946856,8453607.219033,0.000975,81.928873,10.537726,0.253547,0.166987,0.76476,0.006976,0.042501,6.662785,949.502229,9246472.497378,0.001078,182.230822,10.560536,0.184989,0.104229,0.027861,0.007969,0.022885,10.217306,1067.938637,4287864.157705,0.001166,169.770713,10.495147,0.194824,0.112982,0.06674,0.007956,0.02221,9.724259,1067.922179,4081504.603039,0.001005,192.165387,10.605053,0.177885,0.097927,-0.008459,0.007932,0.023259,10.591763,1054.680031,4464044.225049,0.001193,174.670694,10.475511,0.194437,0.113244,0.023678,0.007919,0.021838,9.860982,1054.129291,3976802.124754,0.001056,185.454955,10.54741,0.18177,0.101299,-0.007666,0.00797,0.022468,10.35594,1065.06963,4334709.246146,0.001147,177.458329,10.461139,0.185163,0.10426,-0.019206,0.007941,0.021254,10.1219,1056.281839,3932901.866031,0.001122,172.122047,10.439269,0.183289,0.102095,-0.014258,0.007902,0.020713,10.045752,1046.343,3913414.28287
32,33,1001,0.001149,83.645583,10.318336,0.264872,0.182262,0.672538,0.007378,0.031181,6.701799,999.247784,6785056.463897,0.001215,58.201587,10.139103,0.28549,0.200372,0.76196,0.007705,0.029844,5.644912,1089.030454,7379327.704786,0.00112,123.142726,10.562193,0.224859,0.14158,0.410694,0.007962,0.025506,8.207335,1106.502285,5172053.966533,0.001563,138.133704,10.372602,0.231974,0.150019,0.253203,0.008012,0.02258,8.387345,1100.446351,3779832.057629,0.001108,171.64328,10.582029,0.195935,0.115035,0.106631,0.00792,0.023455,9.809126,1062.631821,4319962.500328,0.00145,151.143642,10.458912,0.224939,0.143576,0.219791,0.00799,0.023646,8.803806,1092.427927,4002494.386611,0.001154,175.433073,10.569393,0.196945,0.116153,0.088686,0.007912,0.0235,9.853187,1058.883568,4207521.605028,0.001235,181.665673,10.536068,0.201461,0.121393,0.050031,0.007916,0.023344,9.915552,1056.178697,4075513.187639,0.001051,189.140405,10.599349,0.182872,0.103058,0.007244,0.00794,0.023258,10.456816,1058.484939,4346139.705444
33,34,1002,0.001334,61.80105,10.156564,0.261157,0.1704,0.68555,0.008207,0.023974,5.8802,1197.190852,5352818.942614,0.001556,43.107384,9.940152,0.291371,0.1999,0.784969,0.008294,0.024476,4.892931,1232.81805,5587425.820665,0.001178,115.155483,10.394394,0.216174,0.1298,0.357004,0.007872,0.021859,8.019984,1071.703389,4211454.149936,0.001187,137.306478,10.405435,0.207606,0.123358,0.207206,0.00796,0.021136,8.727837,1080.833076,4048969.252243,0.001062,169.915345,10.525953,0.188572,0.106884,0.071086,0.007956,0.022317,9.858408,1068.528527,4324610.698042,0.001161,153.139464,10.443866,0.202752,0.119781,0.128062,0.00793,0.021433,9.190852,1066.176515,4055995.136341,0.001119,168.169549,10.467798,0.188717,0.107094,0.039335,0.007947,0.021371,9.832179,1062.880629,4031141.089422,0.001068,176.494425,10.507952,0.185975,0.105283,0.01556,0.007968,0.021887,10.094222,1066.583337,4231613.265642,0.001022,184.927084,10.555525,0.178575,0.098412,-0.004926,0.007918,0.022462,10.434742,1051.510942,4318511.469396
34,35,1003,0.001786,52.115326,9.853069,0.279982,0.189504,0.672542,0.00778,0.019424,5.349428,1068.906019,3559531.361904,0.002184,34.896196,9.584094,0.31716,0.227673,0.778083,0.007813,0.019191,4.34687,1085.300072,3567035.142665,0.001335,108.684275,10.295762,0.225317,0.138613,0.362188,0.008005,0.0208,7.713829,1105.827214,3973819.294202,0.001341,137.409967,10.305409,0.21534,0.131503,0.164445,0.007979,0.020074,8.610713,1081.622843,3710424.20236,0.001183,162.373112,10.436546,0.194289,0.111914,0.065913,0.007913,0.021212,9.582351,1056.308775,3880634.490664,0.001266,142.857184,10.372317,0.211863,0.128658,0.163841,0.007993,0.020855,8.813135,1085.90131,3868827.907889,0.00119,163.310499,10.42568,0.191613,0.10937,0.053506,0.007905,0.021057,9.658938,1053.087224,3803095.385513,0.001295,163.746287,10.358188,0.19924,0.117252,0.020093,0.007937,0.020398,9.511932,1058.536317,3605906.925087,0.001151,171.983808,10.439569,0.184623,0.103263,-0.002175,0.00793,0.020952,10.016513,1054.881255,3856067.140317
35,36,1004,0.001188,75.850231,10.255467,0.259382,0.170584,0.67546,0.009572,0.028476,6.312319,1615.896674,8990485.229493,0.00124,63.478873,10.214151,0.278077,0.189144,0.758169,0.009961,0.032015,5.704397,1764.177173,11292259.717977,0.001335,98.899382,10.210593,0.225892,0.137857,0.397301,0.007859,0.019994,7.448633,1068.609082,3801269.909342,0.001387,129.795938,10.279386,0.226288,0.141675,0.24559,0.008003,0.021,8.194542,1095.531723,3832263.446229,0.001147,162.512621,10.431555,0.190655,0.108346,0.085648,0.007974,0.021698,9.649736,1074.369848,4002091.805111,0.001118,163.292738,10.498566,0.198872,0.116826,0.131575,0.00788,0.022973,9.506574,1054.157461,4197436.638123,0.001045,173.768376,10.471729,0.180564,0.09984,0.016696,0.007939,0.021557,10.174297,1058.966731,4201702.489986,0.001098,175.664151,10.468826,0.186442,0.105524,0.023553,0.007911,0.021961,10.043655,1052.096378,4096894.390458,0.001034,175.649138,10.463364,0.174901,0.094538,-0.008292,0.007919,0.021259,10.354029,1051.331402,4130231.650104
36,37,1005,0.001131,80.353396,10.360423,0.237207,0.148005,0.597909,0.008006,0.024376,6.789163,1134.957709,5401257.046327,0.001357,53.297233,10.110426,0.268427,0.1768,0.730167,0.008022,0.024101,5.524504,1151.604438,5353239.806181,0.00099,135.05607,10.582746,0.199414,0.115394,0.318275,0.00798,0.024172,8.887503,1099.871424,4937308.895622,0.001052,153.862455,10.528168,0.198955,0.116222,0.16782,0.007936,0.022558,9.315133,1072.22786,4490377.825331,0.000924,186.953022,10.660317,0.176302,0.096545,0.049461,0.007913,0.023993,10.556122,1055.345752,4749968.953206,0.001097,162.380776,10.509016,0.199528,0.117447,0.1163,0.007978,0.022423,9.49024,1078.445488,4344177.609521,0.000941,183.865732,10.61965,0.176666,0.096696,0.035781,0.007921,0.023276,10.471847,1056.000142,4652414.579387,0.000886,202.915792,10.714433,0.17454,0.096129,0.005069,0.007926,0.024893,10.956091,1054.435055,5023641.426446,0.000898,198.26838,10.666173,0.168531,0.089929,-0.012559,0.00793,0.023901,10.993469,1053.926476,4793364.461657
37,38,1006,0.001024,86.443301,10.406621,0.224214,0.13556,0.582265,0.007634,0.025245,7.187269,1037.932409,5227726.930091,0.001307,54.748875,10.094292,0.261159,0.169143,0.721912,0.007808,0.024032,5.673446,1094.012514,5074933.960799,0.000927,129.000289,10.594204,0.197011,0.112474,0.359577,0.00791,0.02457,8.801811,1085.789561,5208860.962616,0.000965,166.346933,10.611071,0.191245,0.109741,0.153419,0.007969,0.023996,9.760675,1080.564539,4885322.580629,0.000925,180.798364,10.616547,0.176052,0.096002,0.052803,0.007872,0.023295,10.444975,1044.644357,4655207.741228,0.000914,178.639814,10.674369,0.187188,0.106657,0.120472,0.007971,0.024803,10.125132,1078.315643,5085289.612883,0.000907,185.279025,10.648972,0.175418,0.095944,0.047526,0.007882,0.023751,10.573857,1046.878768,4757314.880285,0.000917,192.687471,10.646402,0.17712,0.097967,0.01803,0.007899,0.023958,10.675542,1048.644164,4799268.227675,0.000978,189.518963,10.583142,0.174342,0.094584,-0.006478,0.007934,0.02299,10.644254,1055.591929,4447811.914665
38,39,1007,0.001946,38.565588,9.59672,0.306838,0.216133,0.750502,0.008318,0.018841,4.551553,1218.738004,4298999.203324,0.00208,30.208714,9.493377,0.32937,0.239709,0.81995,0.0087,0.02047,4.017595,1338.474475,5130139.374776,0.00158,97.738779,10.131203,0.242318,0.154868,0.399045,0.007944,0.019845,7.124698,1091.08744,3508916.075241,0.001351,124.712083,10.288499,0.216173,0.131214,0.254033,0.007992,0.020382,8.29258,1092.829324,3700391.483886,0.001318,154.104425,10.319017,0.198721,0.115439,0.05863,0.007965,0.019986,9.259928,1069.198167,3552385.789343,0.001181,143.927579,10.415821,0.20722,0.123523,0.17867,0.007958,0.021392,8.892951,1078.080103,4108381.595061,0.001159,164.52717,10.430467,0.189711,0.107755,0.046661,0.007879,0.021061,9.724955,1045.516905,3848052.800195,0.001117,172.035434,10.45374,0.188761,0.107494,0.014728,0.007953,0.021311,9.918573,1062.390218,4052079.307671,0.001108,172.306414,10.439135,0.180829,0.099694,-0.004298,0.007916,0.020942,10.102558,1050.876098,3922292.309845
39,40,1008,0.001547,53.583154,9.962427,0.276271,0.18521,0.702365,0.008335,0.021956,5.407883,1228.580323,4902260.635384,0.001656,42.918584,9.886873,0.301386,0.21127,0.784394,0.008767,0.024271,4.777428,1367.432451,6059708.336358,0.001163,102.761232,10.367151,0.220644,0.133202,0.4249,0.007905,0.02179,7.640351,1086.251609,4406986.182275,0.001244,131.376576,10.359559,0.212794,0.128116,0.22593,0.007968,0.020714,8.494524,1084.455092,3931071.805616,0.001068,165.949438,10.516928,0.187783,0.105972,0.07831,0.007963,0.021979,9.805339,1071.001546,4247973.786935,0.001139,144.489159,10.455676,0.206176,0.122576,0.189398,0.007957,0.021754,8.935296,1079.194878,4218356.987125,0.001026,168.498936,10.517192,0.182599,0.101311,0.048393,0.007922,0.021621,9.997799,1057.226541,4260167.004524,0.001092,171.734469,10.482606,0.18735,0.106138,0.023824,0.007962,0.021469,9.946377,1065.647499,4150384.332261,0.001098,173.829689,10.468912,0.181465,0.100475,-0.004328,0.007925,0.021129,10.133445,1053.432291,3968815.506681
40,41,1009,0.001125,96.567465,10.347283,0.21596,0.127594,0.502945,0.008,0.023723,7.5777,1122.534659,4844790.252863,0.001265,69.206831,10.183838,0.245736,0.154967,0.654978,0.00825,0.024515,6.313195,1207.75436,5474219.485526,0.000908,190.743827,10.669118,0.178801,0.098663,0.112272,0.007948,0.026252,10.538478,1072.002443,5200767.1967,0.000889,186.11975,10.640484,0.180091,0.100358,0.099797,0.007998,0.025241,10.477465,1083.53856,5290908.391109,0.000876,211.671935,10.669232,0.166317,0.088894,-0.017658,0.007872,0.025348,11.357794,1037.725743,4969098.452114,0.001223,149.267728,10.335009,0.203317,0.120242,0.15454,0.008065,0.021576,9.111799,1104.962678,3962214.44901,0.00107,193.201553,10.492846,0.176787,0.097448,-0.004359,0.007932,0.023432,10.642132,1054.99003,4106219.704844,0.001111,174.9567,10.403385,0.179379,0.098499,0.015379,0.00796,0.021636,10.217174,1064.188717,3980638.371973,0.000914,206.591349,10.617137,0.165588,0.087922,-0.020579,0.007933,0.024722,11.281247,1053.859087,4761830.603017
41,42,1010,0.001133,80.782671,10.46058,0.247368,0.159444,0.757505,0.006208,0.040625,6.686627,772.651691,4556667.147582,0.001507,49.35062,10.092079,0.288001,0.198106,0.843653,0.006431,0.03854,5.174742,827.048091,4308779.747818,0.000919,180.627192,10.695958,0.187348,0.106569,0.132377,0.008105,0.025425,10.153024,1115.977445,5352442.591955,0.001044,172.469856,10.621351,0.19662,0.114985,0.149419,0.008114,0.024746,9.755739,1119.775061,4955749.545178,0.000885,201.111028,10.6961,0.170428,0.091949,0.005372,0.00789,0.024681,10.995986,1044.862103,4906642.096276,0.001181,155.178426,10.459381,0.201649,0.118832,0.142789,0.007969,0.022074,9.281267,1078.388587,4075297.810139,0.000987,196.033721,10.621181,0.176916,0.097498,-0.006319,0.008011,0.023767,10.722298,1076.151602,4614369.443866,0.001005,198.35666,10.645,0.180113,0.100472,0.016212,0.007961,0.024604,10.679925,1064.975075,4577424.640709,0.000913,201.503076,10.673244,0.171168,0.092708,-0.014129,0.00792,0.024267,11.011139,1051.021688,4786048.718901
42,43,1012,0.001616,57.376348,10.052307,0.269914,0.179559,0.700359,0.007991,0.023345,5.650523,1138.336045,4349024.060422,0.002148,35.934272,9.726457,0.316929,0.228232,0.813196,0.007992,0.023461,4.405648,1149.649722,4236105.81309,0.001332,144.05698,10.278326,0.202026,0.118569,0.0769,0.007908,0.01904,9.037083,1055.112259,3473568.530544,0.001392,136.712875,10.281942,0.211127,0.127095,0.151502,0.007858,0.019663,8.666504,1048.211573,3429216.42056,0.001162,165.463586,10.395581,0.186849,0.105004,-0.001132,0.007917,0.020177,9.832167,1051.492021,3827922.367883,0.001349,140.185829,10.276128,0.209408,0.125407,0.126103,0.0078,0.019579,8.756001,1030.771084,3415625.933193,0.001125,168.279533,10.417908,0.183864,0.102408,-0.005761,0.007954,0.020424,9.952784,1060.83863,3933316.087381,0.001077,174.249122,10.484174,0.184743,0.10382,0.00289,0.007937,0.02134,10.079744,1057.055212,4153383.931995,0.001036,182.399126,10.520039,0.176302,0.09623,-0.016966,0.007929,0.02189,10.450886,1053.234228,4174187.717798
43,44,1013,0.001149,83.016742,10.280601,0.232909,0.143701,0.559719,0.008149,0.02301,6.932994,1166.790057,5198704.846503,0.001313,59.99599,10.098476,0.262562,0.171659,0.686375,0.008286,0.023324,5.822672,1217.449259,5581461.357424,0.001008,155.869913,10.521355,0.19173,0.109081,0.152406,0.007888,0.022443,9.489162,1057.856695,4483341.676993,0.001004,159.183046,10.590995,0.192603,0.109594,0.203989,0.007916,0.024398,9.495858,1071.684666,4726537.63156,0.001134,172.696794,10.437623,0.187249,0.105681,0.009052,0.007971,0.021272,9.945993,1066.826823,4066091.7273,0.001001,163.597447,10.554945,0.190129,0.10777,0.130624,0.007944,0.022975,9.685464,1070.97187,4609480.764676,0.000915,197.176106,10.650924,0.171909,0.093175,-0.003008,0.007969,0.024003,10.897944,1065.276194,4822282.566737,0.000906,193.956973,10.637323,0.170607,0.091553,0.002979,0.00794,0.023754,10.852885,1058.092321,4800457.690154,0.000968,190.831206,10.583522,0.173134,0.093953,-0.013013,0.007877,0.023004,10.726175,1039.806253,4435639.572907
44,45,1014,0.001508,49.789397,10.031014,0.284667,0.193649,0.764213,0.008058,0.025759,5.186215,1169.92683,5515762.203747,0.001685,35.854897,9.866181,0.315399,0.225415,0.841354,0.008246,0.027608,4.381442,1235.825258,6269034.92203,0.001079,153.732005,10.492792,0.194872,0.112239,0.151239,0.007939,0.022111,9.382339,1071.024484,4306857.974697,0.001294,141.070198,10.345879,0.211798,0.127851,0.17587,0.008106,0.020881,8.721558,1117.252877,3926084.656523,0.001146,171.857317,10.440268,0.186187,0.104889,0.002325,0.007957,0.02102,9.970389,1062.483509,3934064.629643,0.001255,145.83158,10.383778,0.208459,0.124535,0.163063,0.00796,0.021265,8.897554,1077.164305,3907566.629428,0.001151,178.414174,10.470499,0.186953,0.105612,0.002723,0.007949,0.02185,10.060538,1060.339054,3984036.536082,0.001399,152.920939,10.237429,0.201707,0.118443,0.014777,0.007911,0.018953,9.189043,1051.283779,3320680.071519,0.001141,173.822423,10.437651,0.183752,0.102438,-0.01187,0.007958,0.020971,10.060621,1061.365551,3951647.963291
45,46,1015,0.001071,174.156314,10.346712,0.191882,0.109776,0.320245,0.010078,0.03129,9.83046,1745.248343,8360592.631678,0.000986,161.121623,10.443466,0.194458,0.111227,0.396651,0.010203,0.032568,9.528839,1799.246907,10240346.763646,0.001167,179.013645,10.270209,0.187898,0.106681,0.178898,0.006758,0.026668,10.04401,785.999244,3298854.770696,0.001093,193.782628,10.315732,0.178621,0.096621,0.144237,0.008489,0.027563,10.434491,1225.080118,5247278.780485,0.00102,217.381954,10.387347,0.15541,0.079616,0.039713,0.008243,0.027659,11.825762,1144.4403,4923673.121596,0.001098,167.548567,10.289438,0.190076,0.110009,0.175639,0.007866,0.024874,9.903958,1056.055747,4648949.426098,0.001,207.860606,10.401317,0.17155,0.093798,0.036735,0.008331,0.026313,11.108924,1168.194241,5290501.042327,0.000911,223.209062,10.456942,0.159753,0.082355,0.012902,0.007594,0.02749,11.742216,968.424478,4936939.334451,0.000848,251.281164,10.590502,0.151141,0.077254,-0.015899,0.007252,0.030282,12.58897,880.729286,4752084.491093
