,Num,Dnum,ROISRE,ROILRE,ROIGLN,ROIRLN,ROIRP,ROILGRE,ROIHGRE,ROISRLGE,ROISRHGE,ROILRLGE,ROILRHGE,ROIGLV,ROIRLV,LLLSRE,LLLLRE,LLLGLN,LLLRLN,LLLRP,LLLLGRE,LLLHGRE,LLLSRLGE,LLLSRHGE,LLLLRLGE,LLLLRHGE,LLLGLV,LLLRLV,LLHSRE,LLHLRE,LLHGLN,LLHRLN,LLHRP,LLHLGRE,LLHHGRE,LLHSRLGE,LLHSRHGE,LLHLRLGE,LLHLRHGE,LLHGLV,LLHRLV,LHLSRE,LHLLRE,LHLGLN,LHLRLN,LHLRP,LHLLGRE,LHLHGRE,LHLSRLGE,LHLSRHGE,LHLLRLGE,LHLLRHGE,LHLGLV,LHLRLV,LHHSRE,LHHLRE,LHHGLN,LHHRLN,LHHRP,LHHLGRE,LHHHGRE,LHHSRLGE,LHHSRHGE,LHHLRLGE,LHHLRHGE,LHHGLV,LHHRLV,HLLSRE,HLLLRE,HLLGLN,HLLRLN,HLLRP,HLLLGRE,HLLHGRE,HLLSRLGE,HLLSRHGE,HLLLRLGE,HLLLRHGE,HLLGLV,HLLRLV,HLHSRE,HLHLRE,HLHGLN,HLHRLN,HLHRP,HLHLGRE,HLHHGRE,HLHSRLGE,HLHSRHGE,HLHLRLGE,HLHLRHGE,HLHGLV,HLHRLV,HHLSRE,HHLLRE,HHLGLN,HHLRLN,HHLRP,HHLLGRE,HHLHGRE,HHLSRLGE,HHLSRHGE,HHLLRLGE,HHLLRHGE,HHLGLV,HHLRLV,HHHSRE,HHHLRE,HHHGLN,HHHRLN,HHHRP,HHHLGRE,HHHHGRE,HHHSRLGE,HHHSRHGE,HHHLRLGE,HHHLRHGE,HHHGLV,HHHRLV
42,43,1012,0.863736,1.826927,0.088891,0.701693,0.816028,0.03069,77.675879,0.026697,66.348546,0.054863,147.122344,0.019647,0.000275,0.853989,1.933583,0.092367,0.684356,0.801467,0.028441,78.3254,0.024739,66.048397,0.051508,157.835619,0.014297,0.000203,0.852165,1.894484,0.11146,0.680987,0.803013,0.023732,78.261013,0.02085,66.395879,0.040179,150.759917,0.028348,0.000392,0.891106,1.726714,0.124058,0.753751,0.843487,0.022888,77.75297,0.021112,69.655158,0.034541,131.812676,0.023195,0.000335,0.902174,1.553121,0.119915,0.775133,0.864881,0.022991,78.666155,0.021416,71.282913,0.031662,120.191122,0.030367,0.000426,0.894737,1.673307,0.117195,0.760688,0.850172,0.022341,77.544901,0.020539,69.737104,0.033754,127.300843,0.026804,0.000383,0.908713,1.498647,0.115315,0.788165,0.874803,0.02358,78.083391,0.022046,71.21934,0.031752,115.449906,0.03483,0.000484,0.893437,1.679876,0.123142,0.75814,0.848619,0.022703,78.915368,0.020935,70.935101,0.03377,129.631004,0.026265,0.000378,0.904923,1.518166,0.120053,0.780413,0.870353,0.022771,77.79866,0.021175,70.70478,0.031233,116.245108,0.024907,0.000354
43,44,1013,0.840591,2.060077,0.10399,0.661122,0.782596,0.023378,97.609253,0.021144,79.276146,0.036497,224.715006,0.024625,0.000277,0.822379,2.253596,0.102858,0.630619,0.758718,0.02209,95.22528,0.019641,75.308475,0.037489,241.937792,0.020804,0.000254,0.85597,1.869566,0.117156,0.687733,0.807121,0.021173,76.867946,0.018455,66.489548,0.037082,138.761203,0.029733,0.000448,0.902797,1.590334,0.121019,0.7765,0.862865,0.023183,77.997488,0.021531,70.699733,0.032988,122.429205,0.028396,0.000402,0.905546,1.51363,0.126299,0.781671,0.871136,0.022175,78.053957,0.020679,71.013153,0.03017,116.101027,0.045554,0.000636,0.903331,1.595693,0.120325,0.777665,0.862912,0.022218,77.616884,0.020616,70.540581,0.032067,120.820616,0.026368,0.000376,0.908248,1.492134,0.123921,0.78713,0.875035,0.021884,78.294651,0.020435,71.427182,0.02949,115.042604,0.045363,0.000627,0.902502,1.600587,0.116684,0.776079,0.861598,0.022329,77.681435,0.020687,70.5212,0.032366,121.546077,0.025509,0.000363,0.895772,1.581777,0.128182,0.762217,0.857938,0.021144,78.862826,0.019481,71.004145,0.030219,122.374199,0.041209,0.000577
44,45,1014,0.742612,3.959313,0.123581,0.510355,0.628032,0.024563,80.118779,0.019606,56.616607,0.080089,366.768334,0.016841,0.000274,0.737371,4.058209,0.116816,0.503124,0.622026,0.022423,86.234244,0.017638,60.264883,0.077253,408.360382,0.010409,0.000163,0.81804,2.444259,0.123749,0.623772,0.743232,0.022559,78.933005,0.019326,65.338967,0.046752,183.701459,0.015037,0.000245,0.866886,1.972704,0.145607,0.708165,0.80813,0.022805,77.355479,0.020751,67.609479,0.03751,148.122494,0.020068,0.000312,0.881829,1.742878,0.13973,0.735808,0.833953,0.022989,77.3434,0.021148,68.636036,0.034235,131.75151,0.026636,0.000396,0.874202,1.933173,0.138299,0.72198,0.815577,0.021305,77.790329,0.019348,68.522775,0.035505,146.150956,0.018073,0.000273,0.894413,1.6331,0.128194,0.760037,0.851994,0.022529,78.046452,0.020869,70.184278,0.032183,125.060194,0.031194,0.00045,0.864877,1.976536,0.139435,0.704394,0.806638,0.022551,77.726404,0.020421,67.664761,0.037566,150.169935,0.018564,0.000286,0.875766,1.783849,0.137267,0.72433,0.826351,0.023508,77.646064,0.021569,68.383401,0.035377,135.652949,0.031314,0.000468
45,46,1015,0.812016,2.456017,0.097672,0.613894,0.739513,0.022889,95.038903,0.020378,73.378826,0.040054,273.936177,0.019564,0.000238,0.810283,2.474016,0.095581,0.61112,0.737026,0.021203,96.965996,0.018584,75.54073,0.039325,270.733745,0.021451,0.000256,0.778986,2.798693,0.109221,0.563031,0.701261,0.021516,78.083957,0.017094,61.625591,0.057072,205.810322,0.014378,0.000241,0.861168,2.165221,0.122683,0.698101,0.792867,0.022787,80.082174,0.02045,69.284359,0.041577,170.418838,0.01749,0.000257,0.880626,1.784904,0.122649,0.733525,0.830778,0.022615,77.919833,0.020574,69.069874,0.035498,135.704743,0.019113,0.000279,0.870877,2.020714,0.122655,0.715844,0.808419,0.023923,77.790986,0.021506,67.957221,0.04254,154.873396,0.015858,0.00023,0.881475,1.782916,0.128922,0.735061,0.832185,0.021643,78.338468,0.019646,69.557391,0.034346,136.246431,0.019185,0.000282,0.891276,1.820758,0.127968,0.754308,0.83897,0.023983,78.143084,0.022165,70.090298,0.037621,138.474076,0.017127,0.000249,0.891533,1.713289,0.1298,0.754558,0.844652,0.022598,77.361219,0.020808,69.302713,0.03403,129.881114,0.024356,0.000351
46,47,1017,0.823264,2.670842,0.103194,0.633593,0.729188,0.032624,129.208714,0.027619,99.535989,0.064157,428.404988,0.041007,0.000362,0.837204,2.526264,0.103016,0.657482,0.74631,0.020966,135.681249,0.019564,106.272332,0.031553,434.507529,0.051372,0.000405,0.860754,1.839326,0.106155,0.696375,0.812013,0.025257,71.282112,0.02223,61.754535,0.042587,128.746017,0.027883,0.000486,0.877439,1.856472,0.143493,0.727939,0.822431,0.021043,74.88994,0.019061,66.110973,0.034397,136.646639,0.033984,0.000527,0.882973,1.720055,0.142811,0.737923,0.836528,0.0205,79.631987,0.018739,71.006583,0.031201,132.13075,0.03565,0.000529,0.873748,1.909714,0.139169,0.721119,0.815823,0.02472,74.873624,0.022728,65.495733,0.038485,143.655201,0.031033,0.000472,0.896585,1.603912,0.128692,0.764208,0.856033,0.022251,80.646586,0.020689,72.896369,0.031276,125.411565,0.045326,0.000635,0.893205,1.657516,0.125383,0.757448,0.850646,0.023505,77.652841,0.021731,70.030118,0.034231,124.7665,0.029241,0.000441,0.909084,1.489164,0.122111,0.788869,0.875919,0.021735,80.8448,0.020358,73.733134,0.029023,119.005649,0.046686,0.000618
47,48,1019,0.812897,2.690417,0.104349,0.615861,0.72414,0.023987,106.251331,0.021731,80.739963,0.040057,354.175315,0.028183,0.000308,0.813792,2.790989,0.097402,0.61763,0.718807,0.022858,109.149049,0.02076,82.523128,0.039096,388.368112,0.024017,0.000256,0.834716,2.123004,0.11197,0.651184,0.773871,0.021998,78.671946,0.018981,66.081541,0.041506,162.980806,0.026689,0.000408,0.882899,1.767782,0.136129,0.737874,0.8337,0.02325,76.937206,0.021305,68.393583,0.035492,132.971951,0.024111,0.000364,0.887439,1.668657,0.141123,0.746283,0.844195,0.020921,77.652135,0.019206,69.29518,0.030872,127.140399,0.039238,0.000574,0.860263,2.081646,0.151536,0.696511,0.794668,0.021096,75.680445,0.018957,65.421158,0.037019,155.668391,0.024776,0.000393,0.889641,1.667885,0.132128,0.750733,0.845539,0.023149,77.455753,0.02142,69.273885,0.033352,126.545248,0.031408,0.00046,0.883899,1.733041,0.128056,0.739721,0.836647,0.022727,78.003316,0.02085,69.38619,0.034238,132.085095,0.032483,0.000475,0.890597,1.62522,0.130559,0.752228,0.850247,0.024006,77.808994,0.022263,69.628184,0.033724,124.24151,0.034144,0.000492
48,49,1020,0.849407,1.969776,0.128254,0.67641,0.79427,0.02416,109.885408,0.022579,90.663226,0.03346,237.117427,0.062444,0.000582,0.833429,2.171612,0.123206,0.649119,0.769337,0.02614,110.577075,0.024365,88.537973,0.03725,270.570714,0.047403,0.000457,0.892497,1.603743,0.123292,0.755857,0.853403,0.024446,77.752453,0.022711,69.625535,0.033859,123.433463,0.047292,0.000668,0.892487,1.60588,0.130087,0.755961,0.852851,0.026149,77.710628,0.024426,69.551923,0.035478,123.876956,0.056373,0.000798,0.903046,1.515928,0.124984,0.77657,0.868923,0.022102,78.937794,0.020598,71.685969,0.029981,117.348058,0.055799,0.000781,0.899559,1.549445,0.123202,0.769727,0.863266,0.026661,77.403139,0.024933,69.799888,0.03565,119.222873,0.048863,0.000678,0.915386,1.427751,0.115578,0.801559,0.886419,0.022756,78.255624,0.02139,71.891803,0.029612,110.213955,0.053807,0.000738,0.907582,1.480636,0.119944,0.785628,0.875593,0.022295,77.746283,0.020774,70.912695,0.030049,113.085691,0.054353,0.000755,0.913903,1.429071,0.120284,0.798322,0.885455,0.021495,78.693989,0.020141,72.233105,0.02817,110.830288,0.064214,0.000878
49,50,1022,0.785742,3.26453,0.119849,0.573219,0.680423,0.018528,124.293518,0.016659,91.417961,0.034829,497.668908,0.026308,0.00026,0.777905,3.560366,0.111284,0.561457,0.663299,0.018715,122.049027,0.016715,87.99876,0.037291,550.47765,0.021463,0.000222,0.816457,2.623763,0.118123,0.621438,0.732177,0.021689,77.018103,0.018308,63.786273,0.049313,193.505977,0.014209,0.000243,0.874584,1.86595,0.142626,0.72237,0.820277,0.022803,76.724095,0.020842,67.476974,0.035999,140.645895,0.02375,0.000358,0.886769,1.677249,0.140968,0.744952,0.84327,0.021328,76.90063,0.019582,68.583719,0.031539,126.455115,0.035995,0.00053,0.872149,1.916124,0.145239,0.717811,0.816006,0.021813,76.924762,0.019837,67.522896,0.035599,144.312052,0.019777,0.000302,0.8738,1.83221,0.146834,0.720863,0.821119,0.021212,76.956827,0.019306,67.615879,0.033505,138.109311,0.030757,0.000467,0.879512,1.777259,0.132238,0.731333,0.830531,0.022048,77.300647,0.020108,68.347568,0.034231,135.072888,0.027056,0.000398,0.889786,1.64287,0.130378,0.750746,0.848127,0.021332,77.59272,0.019622,69.384398,0.031098,125.180643,0.033947,0.00049
50,51,1023,0.807283,2.568076,0.102432,0.606439,0.729192,0.025461,108.502974,0.02305,82.51891,0.041195,334.658257,0.028054,0.000297,0.8035,2.658509,0.097296,0.600471,0.721525,0.023446,110.146943,0.020982,82.998989,0.039871,359.605152,0.023599,0.00025,0.830467,2.250108,0.120018,0.644211,0.763302,0.022022,77.324943,0.018973,64.975901,0.043155,167.413258,0.023524,0.000375,0.896595,1.663616,0.121117,0.764367,0.852592,0.022679,77.731398,0.020956,70.04457,0.033434,127.007042,0.023073,0.000331,0.900391,1.560343,0.125079,0.771502,0.86299,0.022421,78.346261,0.020858,70.881037,0.031034,119.987759,0.03712,0.000518,0.89208,1.748457,0.128181,0.755975,0.842125,0.022855,77.286634,0.02114,69.230022,0.034379,133.216529,0.022711,0.000329,0.897695,1.598047,0.124824,0.766321,0.857711,0.022514,77.718717,0.020859,70.183824,0.031929,121.311724,0.028692,0.000411,0.903005,1.591426,0.115675,0.776995,0.862834,0.021509,78.665101,0.019887,71.380166,0.031281,123.114608,0.021888,0.000304,0.904987,1.515395,0.118845,0.780496,0.870665,0.023057,78.147092,0.021477,71.082066,0.031397,116.352644,0.032626,0.000459
51,52,1024,0.798185,2.666637,0.147427,0.592114,0.719907,0.028607,77.668138,0.025476,60.609193,0.052174,219.97406,0.015709,0.000258,0.782036,2.958448,0.139137,0.567491,0.695703,0.028869,77.398373,0.025396,58.794068,0.056923,245.554543,0.013031,0.000222,0.830418,2.144695,0.123891,0.643889,0.770575,0.022507,78.968631,0.019619,65.42356,0.04067,171.640096,0.023161,0.000347,0.899336,1.664075,0.125927,0.769904,0.854885,0.021869,77.767724,0.020248,70.352485,0.032396,126.956523,0.022717,0.000328,0.902061,1.54919,0.126232,0.774737,0.865642,0.021983,77.183446,0.020417,70.057124,0.030595,116.910861,0.027208,0.000394,0.89418,1.6952,0.131868,0.759615,0.848668,0.020814,76.864828,0.019137,69.049188,0.031674,128.339263,0.021429,0.00031,0.901445,1.555957,0.128266,0.773631,0.864172,0.020015,78.018036,0.018482,70.712224,0.028533,118.960183,0.037839,0.000534,0.89414,1.673098,0.122363,0.759449,0.849936,0.023046,78.921898,0.021276,70.906168,0.034196,129.240915,0.023481,0.000335,0.90149,1.544005,0.123212,0.773582,0.865369,0.02317,77.917738,0.021549,70.58299,0.031871,118.220742,0.036479,0.000512
52,53,1025,0.810592,2.543998,0.113592,0.61175,0.732174,0.026987,87.340063,0.024004,67.337486,0.046636,264.324851,0.025718,0.000333,0.813202,2.47871,0.109855,0.615895,0.737849,0.025257,90.406125,0.022574,69.938638,0.043043,267.393286,0.029651,0.00037,0.840186,2.060719,0.112974,0.660442,0.782417,0.021889,78.537821,0.018816,66.956634,0.041899,152.538935,0.025405,0.000387,0.88593,1.770962,0.131475,0.743879,0.835568,0.022607,77.985539,0.020813,69.39684,0.034465,135.801697,0.022696,0.000334,0.900656,1.566121,0.124766,0.772069,0.862745,0.022331,77.995115,0.020749,70.595084,0.031108,120.046344,0.031234,0.000443,0.883985,1.802688,0.132631,0.740325,0.831432,0.022803,77.241442,0.02097,68.600458,0.035178,137.175068,0.020488,0.000303,0.903142,1.548453,0.122957,0.777109,0.865955,0.021948,79.080066,0.020426,71.750988,0.030384,120.336692,0.031461,0.000438,0.893526,1.661607,0.121433,0.758178,0.850213,0.022932,76.835283,0.021114,68.909614,0.034112,125.665466,0.025709,0.000373,0.901601,1.556606,0.123472,0.773983,0.864072,0.021532,78.39402,0.019946,71.08784,0.030303,119.480304,0.039615,0.000559
53,54,1026,0.813291,2.444105,0.099595,0.615972,0.740452,0.021511,100.471114,0.01905,78.077473,0.038183,282.559817,0.022342,0.000254,0.78721,2.851975,0.105749,0.57522,0.701987,0.023103,88.991306,0.019557,66.903995,0.049928,289.943497,0.011369,0.000157,0.777998,2.871229,0.110686,0.561511,0.696166,0.022073,76.266552,0.017552,59.789618,0.057268,217.186603,0.016979,0.000285,0.847739,2.208667,0.131449,0.673816,0.781603,0.021665,77.381416,0.019143,66.005646,0.041084,167.605717,0.013392,0.000207,0.861094,1.952458,0.133366,0.697292,0.805572,0.02289,77.957342,0.020603,67.415697,0.037894,149.598838,0.019753,0.000296,0.862373,2.075826,0.126354,0.699952,0.800017,0.02204,77.343777,0.019634,67.341244,0.040434,155.123688,0.012633,0.000196,0.876945,1.846253,0.122904,0.726667,0.824138,0.02343,78.366127,0.021292,69.037585,0.037339,141.937285,0.01824,0.000265,0.897273,1.764956,0.11819,0.766149,0.8469,0.022005,78.70753,0.02028,71.020837,0.0349,136.026046,0.014587,0.000208,0.895688,1.657301,0.122288,0.762593,0.851914,0.023362,77.979632,0.021629,70.187349,0.033954,126.908727,0.023447,0.000334
54,55,1027,0.77868,3.032405,0.123361,0.562426,0.689079,0.028691,76.418943,0.024993,56.729785,0.057187,270.20286,0.012539,0.000204,0.785442,2.959537,0.106762,0.572588,0.696702,0.024731,95.401378,0.021775,71.159086,0.047424,333.618294,0.015663,0.000199,0.826777,2.30825,0.121276,0.638059,0.757824,0.022786,77.933332,0.019718,64.979997,0.044213,175.526002,0.016776,0.000267,0.874887,1.850403,0.133325,0.722814,0.821913,0.021396,77.513748,0.019377,68.326753,0.034754,139.767465,0.017507,0.000264,0.887224,1.675066,0.13553,0.745901,0.843502,0.022586,77.070064,0.020813,68.837871,0.032952,126.055783,0.03439,0.000507,0.866775,1.97913,0.143858,0.707989,0.807576,0.020924,76.109215,0.018822,66.371536,0.036058,147.428266,0.019825,0.000308,0.889467,1.657933,0.130306,0.75025,0.846486,0.022637,77.82652,0.020897,69.582058,0.032738,126.644503,0.031486,0.000453,0.888426,1.703463,0.127138,0.74834,0.842812,0.022461,77.933143,0.020674,69.599978,0.033546,130.256025,0.021454,0.00031,0.893584,1.605718,0.125675,0.758029,0.854172,0.022425,77.828136,0.020718,69.895087,0.031893,122.822629,0.026982,0.000386
55,56,1028,0.827893,2.157755,0.101959,0.639682,0.768037,0.022649,87.295633,0.01996,69.373254,0.039107,214.858904,0.027021,0.000349,0.820383,2.240803,0.105012,0.627347,0.758316,0.023605,82.152632,0.020642,64.721723,0.042228,207.932656,0.016391,0.000235,0.847242,1.926125,0.111939,0.672374,0.79736,0.022763,77.97419,0.019668,66.652203,0.040915,145.427678,0.030954,0.000459,0.892418,1.696551,0.123833,0.756218,0.846437,0.022273,77.054724,0.020513,69.24449,0.033554,127.188067,0.023827,0.000356,0.898884,1.585673,0.126507,0.768681,0.859515,0.022809,77.794208,0.021216,70.256086,0.031817,121.240228,0.03386,0.000482,0.898783,1.649967,0.117558,0.768767,0.855018,0.021436,78.344193,0.019755,70.861267,0.032154,125.889061,0.021153,0.000305,0.903173,1.540233,0.121944,0.777068,0.866795,0.021886,77.948114,0.02034,70.704212,0.030331,118.120686,0.030861,0.000435,0.904288,1.598345,0.118697,0.779691,0.863408,0.022442,78.626156,0.020869,71.505943,0.032139,122.931363,0.024704,0.000348,0.901824,1.549885,0.123623,0.774329,0.865078,0.022417,77.659505,0.020869,70.337961,0.030899,118.436449,0.03106,0.00044
56,57,1029,0.837717,2.194171,0.110545,0.656619,0.770357,0.021661,109.511016,0.020045,87.136776,0.032273,281.017872,0.031558,0.000317,0.842033,2.131566,0.102128,0.663939,0.77765,0.024984,111.439235,0.02326,89.212188,0.035839,277.090657,0.039995,0.000384,0.837629,2.045395,0.108667,0.655986,0.782325,0.023994,83.426026,0.021016,69.698727,0.041795,170.777547,0.032168,0.000434,0.881675,1.776785,0.131166,0.735566,0.831807,0.024324,77.587364,0.022439,68.766498,0.036272,135.627971,0.032961,0.000484,0.896594,1.594309,0.134015,0.76408,0.857089,0.022433,78.597965,0.020816,70.877629,0.031538,122.530155,0.046828,0.000663,0.885552,1.722335,0.13691,0.742771,0.839121,0.022508,77.747951,0.02073,69.057089,0.033451,132.803403,0.030912,0.000443,0.905193,1.522028,0.123846,0.781077,0.869932,0.02411,77.27571,0.022566,70.247839,0.03242,115.763494,0.040093,0.000565,0.894972,1.630895,0.122006,0.760926,0.853416,0.021608,78.399892,0.019966,70.506356,0.031423,125.662308,0.028108,0.000401,0.906884,1.501907,0.118516,0.784332,0.873215,0.023789,79.571197,0.022227,72.577441,0.031913,117.106047,0.043571,0.000596
